kernel,scalar,a_mode,x_mode,M,N,k,P,pr,pc,reps,t_bcast_mean_s,t_bcast_std_s,t_local_mean_s,t_local_std_s,t_reduce_mean_s,t_reduce_std_s,t_total_mean_s,t_total_median_s,t_total_min_s,t_total_std_s,t_total_cv_pct,t_official_mean_s,t_official_median_s,t_official_min_s,t_official_std_s,t_official_cv_pct,t_kernel_mean_s,t_kernel_median_s,t_kernel_min_s,t_kernel_std_s,t_kernel_cv_pct,t_transfer_runtime_overhead_mean_s,t_transfer_runtime_overhead_std_s,t_setup_s,gflops,gflops_compute,gflops_kernel,blocks_per_sm,x_rows_per_tile,rel_err,t_setup_device_init_s,t_setup_device_alloc_s,t_setup_h2d_A_s,bw_h2d_A_gbs,t_h2d_X_mean_s,t_h2d_X_std_s,bw_h2d_X_gbs,t_d2h_Y_mean_s,t_d2h_Y_std_s,bw_d2h_Y_gbs,t_launch_overhead_mean_s,t_launch_overhead_std_s,t_prep_alloc_buffers_s,t_prep_gen_A_s,t_prep_distrib_A_s,t_prep_gen_X_s,t_prep_distrib_X_s,t_prep_total_s,t_io_csv_raw_s,x_layout,t_prep_convert_X_s,group_timing,t_local_group_mean_s,t_local_group_std_s,gflops_local_group
cuda_warp(blk128),double,local,local,16384,16384,3,1,1,1,20,1.083500000e-07,1.863295046e-08,5.862150700e-03,1.026610379e-03,4.412030000e-05,3.774807210e-07,5.906379350e-03,5.688007500e-03,5.647851000e-03,1.026682017e-03,1.738259526e+01,5.461471868e-03,5.473121377e-03,5.435454075e-03,1.775959408e-05,3.251796312e-01,5.417243218e-03,5.428735971e-03,5.391488075e-03,1.765762907e-05,3.259523037e-01,4.449074816e-04,1.023569004e-03,6.409661500e-01,294.904519,297.312244,297.312244,-1,-1,-1.000e+00,1.695555010e-01,2.555450046e-04,4.711069800e-01,4.558378,1.199312005e-04,1.372657892e-06,3.278680,3.154032070e-04,1.023541041e-03,1.246709,9.573074040e-06,4.716927038e-07,6.650899741e-05,8.768642810e-01,0.000000000e+00,2.806239936e-04,0.000000000e+00,1.518177564e+00,1.799099991e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp(blk128),double,local,local,16384,16384,6,1,1,1,20,8.610000002e-08,1.755862363e-08,9.571515250e-03,5.599781461e-05,8.959200000e-05,9.878399615e-07,9.661193350e-03,9.645135000e-03,9.595351000e-03,5.623241646e-05,5.820442095e-01,9.241468576e-03,9.224396594e-03,9.177210892e-03,5.772321873e-05,6.246108857e-01,9.151790476e-03,9.134128094e-03,9.088255882e-03,5.747938114e-05,6.280670573e-01,4.197247742e-04,5.691962440e-06,6.061027630e-01,348.562076,351.977625,351.977625,-1,-1,-1.000e+00,1.339333550e-01,3.086700017e-04,4.718150450e-01,4.551537,2.322192021e-04,1.758552635e-06,3.386593,1.779808007e-04,4.945454574e-06,4.418634,9.524771365e-06,4.524551349e-07,2.275300358e-05,8.603073520e-01,0.000000000e+00,5.342980003e-04,0.000000000e+00,1.466967166e+00,1.819239988e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp(blk128),double,local,local,16384,16384,8,1,1,1,20,1.960500000e-07,4.095629891e-08,2.408137675e-02,1.169245580e-04,1.210571000e-04,3.375941427e-06,2.420262990e-02,2.414858700e-02,2.412845500e-02,1.188053058e-04,4.908776704e-01,2.364251875e-02,2.358648584e-02,2.357445718e-02,1.200629641e-04,5.078264519e-01,2.352126560e-02,2.346564770e-02,2.345462418e-02,1.182458823e-04,5.027190473e-01,5.601111479e-04,8.741753075e-06,6.070420010e-01,181.662848,182.599328,182.599328,-1,-1,-1.000e+00,1.327613530e-01,2.517659959e-04,4.739802710e-01,4.530745,3.095807970e-04,4.683022090e-06,3.387083,2.401696004e-04,7.754052703e-06,4.365981,1.036075053e-05,5.244563129e-07,3.122199996e-05,8.758424590e-01,0.000000000e+00,6.678849968e-04,0.000000000e+00,1.483583567e+00,2.002840047e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp(blk128),double,local,local,16384,16384,20,1,1,1,20,2.361500000e-07,2.409940543e-07,6.281555280e-02,2.525552837e-04,3.692773500e-04,1.787486321e-04,6.318506630e-02,6.301745300e-02,6.286265800e-02,4.007688729e-04,6.342778386e-01,6.203646544e-02,6.193742864e-02,6.180470982e-02,2.510298273e-04,4.046488231e-01,6.166695194e-02,6.162321663e-02,6.149273682e-02,1.418214296e-04,2.299796328e-01,1.148600858e-03,1.932276082e-04,6.127128840e-01,173.082366,174.119490,174.119490,-1,-1,-1.000e+00,1.393445910e-01,3.221670049e-04,4.729986130e-01,4.540148,6.261568010e-04,1.181376331e-04,4.186555,5.112447977e-04,1.631163830e-04,5.127563,1.119925886e-05,8.096402708e-07,2.904300345e-05,8.691306850e-01,0.000000000e+00,1.601083997e-03,0.000000000e+00,1.483473696e+00,1.947640048e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp(blk128),double,local,local,16384,16384,32,1,1,1,20,2.504500001e-07,3.975279500e-07,1.885393460e-01,4.371929884e-04,8.694884000e-04,6.127067369e-04,1.894090848e-01,1.888790090e-01,1.887489370e-01,9.268705002e-04,4.893484920e-01,1.872656464e-01,1.869922827e-01,1.869196882e-01,6.113921087e-04,3.264838588e-01,1.863959076e-01,1.863773804e-01,1.863115845e-01,7.660164274e-05,4.109620416e-02,2.143438357e-03,4.120929250e-04,6.151294150e-01,91.740634,92.168704,92.168704,-1,-1,-1.000e+00,1.385357970e-01,3.131300036e-04,4.762319950e-01,4.509322,1.112334400e-03,3.147703376e-04,3.770722,1.018580800e-03,3.485727567e-04,4.117792,1.252315652e-05,1.376446970e-06,3.124000068e-05,8.733602200e-01,0.000000000e+00,2.433613001e-03,0.000000000e+00,1.490954488e+00,2.096229946e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
