kernel,scalar,a_mode,x_mode,M,N,k,P,pr,pc,rep,t_bcast_s,t_local_s,t_reduce_s,t_total_s,t_official_s,t_kernel_s,t_transfer_runtime_overhead_s,gflops,gflops_compute,gflops_kernel,t_h2d_X_s,t_d2h_Y_s,t_launch_overhead_s,x_layout,group_timing,t_local_group_s,gflops_local_group
cuda_warp(blk128)(xcol),double,local,local,14208,4736,3,1,1,1,1,8.600000001e-08,1.481365000e-03,3.561600000e-05,1.517067000e-03,1.391765962e-03,1.356063962e-03,1.253010380e-04,290.087945,297.725284,297.725284,3.907199949e-05,7.724799961e-05,8.981038918e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,14208,4736,3,1,1,1,2,1.070000000e-07,1.478902000e-03,3.548100000e-05,1.514490000e-03,1.392420027e-03,1.356832027e-03,1.220699726e-04,289.951681,297.556750,297.556750,3.968000039e-05,7.385600358e-05,8.533968588e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,14208,4736,3,1,1,1,3,1.110000000e-07,1.481185000e-03,3.573800000e-05,1.517034000e-03,1.392040993e-03,1.356191993e-03,1.249930072e-04,290.030631,297.697177,297.697177,3.951999918e-05,7.734400034e-05,8.129007724e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,14208,4736,3,1,1,1,4,1.090000000e-07,1.477527000e-03,3.473200000e-05,1.512368000e-03,1.389272987e-03,1.354431987e-03,1.230950132e-04,290.608492,298.084017,298.084017,3.897599876e-05,7.552000135e-05,8.599013080e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,14208,4736,3,1,1,1,5,8.600000001e-08,1.487280000e-03,3.679700000e-05,1.524163000e-03,1.393682960e-03,1.356799960e-03,1.304800399e-04,289.688932,297.563782,297.563782,3.929600120e-05,8.230400085e-05,8.880037813e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,14208,4736,3,1,1,1,6,1.020000000e-07,1.479052000e-03,3.674100000e-05,1.515895000e-03,1.391562996e-03,1.354719996e-03,1.243320035e-04,290.130256,298.020646,298.020646,3.968000039e-05,7.452800125e-05,1.012400190e-05,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,14208,4736,3,1,1,1,7,7.999999996e-08,1.485105000e-03,3.601700000e-05,1.521202000e-03,1.393665026e-03,1.357568026e-03,1.275369744e-04,289.692660,297.395431,297.395431,4.047999904e-05,7.756800205e-05,9.488973330e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,14208,4736,3,1,1,1,8,8.900000004e-08,1.480898000e-03,3.654600000e-05,1.517533000e-03,1.391259033e-03,1.354624033e-03,1.262739670e-04,290.193644,298.041758,298.041758,3.948799893e-05,7.727999985e-05,9.505968241e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,14208,4736,3,1,1,1,9,7.499999999e-08,1.483405000e-03,3.551700000e-05,1.518997000e-03,1.394472043e-03,1.358880043e-03,1.245249570e-04,289.525007,297.108292,297.108292,3.907199949e-05,7.631999999e-05,9.132957487e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,14208,4736,3,1,1,1,10,7.499999999e-08,1.478599000e-03,3.535600000e-05,1.514030000e-03,1.388166996e-03,1.352735996e-03,1.258630038e-04,290.840028,298.457740,298.457740,3.932800144e-05,7.692799717e-05,9.607005142e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,14208,4736,3,1,1,1,11,6.799999996e-08,1.483320000e-03,3.562400000e-05,1.519012000e-03,1.389995956e-03,1.354303956e-03,1.290160440e-04,290.457340,298.112197,298.112197,3.936000168e-05,8.015999943e-05,9.496042855e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,14208,4736,3,1,1,1,12,6.900000005e-08,1.485208000e-03,3.560700000e-05,1.520884000e-03,1.393756029e-03,1.358080029e-03,1.271279705e-04,289.673745,297.283311,297.283311,3.920000046e-05,7.948800176e-05,8.439968284e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,14208,4736,3,1,1,1,13,7.099999999e-08,1.476711000e-03,3.533000000e-05,1.512112000e-03,1.388904942e-03,1.353503942e-03,1.232070575e-04,290.685500,298.288402,298.288402,3.888000175e-05,7.532799989e-05,8.999055867e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,14208,4736,3,1,1,1,14,7.399999991e-08,1.483290000e-03,3.512300000e-05,1.518487000e-03,1.391484956e-03,1.356287956e-03,1.270020438e-04,290.146527,297.676114,297.676114,4.150399938e-05,7.606399804e-05,9.434046336e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,14208,4736,3,1,1,1,15,7.099999999e-08,1.479974000e-03,3.683600000e-05,1.516881000e-03,1.394987029e-03,1.358080029e-03,1.218939705e-04,289.418123,297.283311,297.283311,3.984000161e-05,7.350400090e-05,8.549967997e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,14208,4736,3,1,1,1,16,7.099999999e-08,1.482006000e-03,3.533900000e-05,1.517416000e-03,1.391154004e-03,1.355744004e-03,1.262619958e-04,290.215553,297.795547,297.795547,3.929600120e-05,7.711999863e-05,9.845995921e-06,column,0,-1.000000000e+00,-1.000000
