kernel,scalar,a_mode,x_mode,M,N,k,P,pr,pc,rep,t_bcast_s,t_local_s,t_reduce_s,t_total_s,t_official_s,t_kernel_s,t_transfer_runtime_overhead_s,gflops,gflops_compute,gflops_kernel,t_h2d_X_s,t_d2h_Y_s,t_launch_overhead_s,x_layout,group_timing,t_local_group_s,gflops_local_group
cuda_naive(blk128),double,local,local,14208,4736,3,1,1,1,1,7.200000007e-08,3.021270000e-03,3.627400000e-05,3.057616000e-03,2.930425924e-03,2.894079924e-03,1.271900764e-04,137.773327,139.503586,139.503586,3.993599862e-05,7.670400292e-05,1.055007483e-05,row,0,-1.000000000e+00,-1.000000
cuda_naive(blk128),double,local,local,14208,4736,3,1,1,1,2,7.499999999e-08,3.032898000e-03,3.578700000e-05,3.068760000e-03,2.939925940e-03,2.904063940e-03,1.288340600e-04,137.328129,139.023980,139.023980,4.003199935e-05,7.939200103e-05,9.410059569e-06,row,0,-1.000000000e+00,-1.000000
cuda_naive(blk128),double,local,local,14208,4736,3,1,1,1,3,7.899999999e-08,3.015039000e-03,3.605900000e-05,3.051177000e-03,2.923145952e-03,2.887007952e-03,1.280310483e-04,138.116445,139.845312,139.845312,3.932800144e-05,7.894399762e-05,9.759049202e-06,row,0,-1.000000000e+00,-1.000000
cuda_naive(blk128),double,local,local,14208,4736,3,1,1,1,4,7.700000004e-08,3.014308000e-03,3.589600000e-05,3.050281000e-03,2.926500964e-03,2.890527964e-03,1.237800364e-04,137.958105,139.675012,139.675012,3.932800144e-05,7.545600086e-05,8.996034058e-06,row,0,-1.000000000e+00,-1.000000
cuda_naive(blk128),double,local,local,14208,4736,3,1,1,1,5,1.480000000e-07,3.025843000e-03,3.454600000e-05,3.060537000e-03,2.935430094e-03,2.900736094e-03,1.251069065e-04,137.538458,139.183474,139.183474,3.900799900e-05,7.811199874e-05,7.986908739e-06,row,0,-1.000000000e+00,-1.000000
cuda_naive(blk128),double,local,local,14208,4736,3,1,1,1,6,7.699999993e-08,3.010358000e-03,3.716200000e-05,3.047597000e-03,2.918903038e-03,2.881664038e-03,1.286939623e-04,138.317211,140.104649,140.104649,3.894399852e-05,8.012799919e-05,9.621964593e-06,row,0,-1.000000000e+00,-1.000000
cuda_naive(blk128),double,local,local,14208,4736,3,1,1,1,7,1.479999999e-07,3.007501000e-03,3.506600000e-05,3.042715000e-03,2.913229995e-03,2.878015995e-03,1.294850050e-04,138.586562,140.282239,140.282239,3.945599869e-05,8.147200197e-05,8.557004316e-06,row,0,-1.000000000e+00,-1.000000
cuda_naive(blk128),double,local,local,14208,4736,3,1,1,1,8,1.480000000e-07,2.985161000e-03,3.637600000e-05,3.021685000e-03,2.894476118e-03,2.857952118e-03,1.272088821e-04,139.484491,141.267072,141.267072,3.939199820e-05,7.887999713e-05,8.936886744e-06,row,0,-1.000000000e+00,-1.000000
cuda_naive(blk128),double,local,local,14208,4736,3,1,1,1,9,1.480000000e-07,3.005430000e-03,3.565900000e-05,3.041237000e-03,2.913694964e-03,2.877887964e-03,1.275420358e-04,138.564446,140.288480,140.288480,3.971200064e-05,7.807999849e-05,9.750036620e-06,row,0,-1.000000000e+00,-1.000000
cuda_naive(blk128),double,local,local,14208,4736,3,1,1,1,10,8.799999995e-08,3.007698000e-03,3.578100000e-05,3.043567000e-03,2.920573113e-03,2.884704113e-03,1.229938870e-04,138.238117,139.956998,139.956998,3.920000046e-05,7.414399832e-05,9.649888204e-06,row,0,-1.000000000e+00,-1.000000
