kernel,scalar,a_mode,x_mode,M,N,k,P,pr,pc,rep,t_bcast_s,t_local_s,t_reduce_s,t_total_s,t_official_s,t_kernel_s,t_transfer_runtime_overhead_s,gflops,gflops_compute,gflops_kernel,t_h2d_X_s,t_d2h_Y_s,t_launch_overhead_s,x_layout,group_timing,t_local_group_s,gflops_local_group
cuda_warp(blk128)(xcol),double,local,local,8192,8192,3,1,1,1,1,7.400000002e-08,1.478186000e-03,1.848300000e-05,1.496743000e-03,1.371933031e-03,1.353376031e-03,1.248099691e-04,293.493323,297.517597,297.517597,6.252799928e-05,5.311999843e-05,9.161971371e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,8192,8192,3,1,1,1,2,6.699999999e-08,1.488563000e-03,1.898900000e-05,1.507619000e-03,1.384688057e-03,1.365632057e-03,1.229309428e-04,290.789815,294.847490,294.847490,6.252799928e-05,5.132799968e-05,9.074943847e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,8192,8192,3,1,1,1,3,9.499999998e-08,1.471056000e-03,1.902500000e-05,1.490176000e-03,1.369743965e-03,1.350623965e-03,1.204320347e-04,293.962371,298.123826,298.123826,6.239999831e-05,4.982399940e-05,8.208037025e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,8192,8192,3,1,1,1,4,7.899999999e-08,1.463687000e-03,1.833300000e-05,1.482099000e-03,1.365227944e-03,1.346815944e-03,1.168710563e-04,294.934766,298.966749,298.966749,6.185600162e-05,4.563200101e-05,9.383053654e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,8192,8192,3,1,1,1,5,7.100000005e-08,1.474123000e-03,1.844000000e-05,1.492634000e-03,1.373102966e-03,1.354591966e-03,1.195310343e-04,293.243256,297.250533,297.250533,6.224000081e-05,4.831999913e-05,8.971034382e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,8192,8192,3,1,1,1,6,6.499999999e-08,1.476952000e-03,1.905400000e-05,1.496071000e-03,1.371919012e-03,1.352800012e-03,1.241519884e-04,293.496322,297.644279,297.644279,6.182400137e-05,5.257600173e-05,9.751985260e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,8192,8192,3,1,1,1,7,6.700000005e-08,1.475062000e-03,1.850900000e-05,1.493638000e-03,1.373808000e-03,1.355232000e-03,1.198299996e-04,293.092764,297.110151,297.110151,6.217600033e-05,4.934399948e-05,8.309999847e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,8192,8192,3,1,1,1,8,6.599999997e-08,1.469677000e-03,1.836600000e-05,1.488109000e-03,1.364799955e-03,1.346367955e-03,1.233090448e-04,295.027255,299.066227,299.066227,6.275200099e-05,5.110400170e-05,9.453042104e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,8192,8192,3,1,1,1,9,6.299999999e-08,1.472671000e-03,1.850300000e-05,1.491237000e-03,1.369510042e-03,1.350944042e-03,1.217269578e-04,294.012582,298.053192,298.053192,6.281600147e-05,4.985599965e-05,9.054956671e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,8192,8192,3,1,1,1,10,6.600000002e-08,1.480956000e-03,1.867400000e-05,1.499696000e-03,1.380052032e-03,1.361312032e-03,1.196439683e-04,291.766669,295.783167,295.783167,6.227200106e-05,4.844800010e-05,8.923967093e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,8192,8192,3,1,1,1,11,6.200000002e-08,1.483380000e-03,1.809500000e-05,1.501537000e-03,1.377004976e-03,1.358847976e-03,1.245320243e-04,292.412294,296.319523,296.319523,6.214400008e-05,5.289600044e-05,9.492023741e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,8192,8192,3,1,1,1,12,6.400000002e-08,1.471330000e-03,1.835100000e-05,1.489745000e-03,1.369455006e-03,1.351040006e-03,1.202899943e-04,294.024398,298.032021,298.032021,6.291200221e-05,4.828799888e-05,9.089993225e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,8192,8192,3,1,1,1,13,6.499999999e-08,1.467207000e-03,1.743100000e-05,1.484703000e-03,1.366807948e-03,1.349311948e-03,1.178950522e-04,294.593827,298.413710,298.413710,6.191999838e-05,4.652800038e-05,9.447053415e-06,column,0,-1.000000000e+00,-1.000000
