kernel,scalar,a_mode,x_mode,M,N,k,P,pr,pc,reps,t_bcast_mean_s,t_bcast_std_s,t_local_mean_s,t_local_std_s,t_reduce_mean_s,t_reduce_std_s,t_total_mean_s,t_total_median_s,t_total_min_s,t_total_std_s,t_total_cv_pct,t_official_mean_s,t_official_median_s,t_official_min_s,t_official_std_s,t_official_cv_pct,t_kernel_mean_s,t_kernel_median_s,t_kernel_min_s,t_kernel_std_s,t_kernel_cv_pct,t_transfer_runtime_overhead_mean_s,t_transfer_runtime_overhead_std_s,t_setup_s,gflops,gflops_compute,gflops_kernel,blocks_per_sm,x_rows_per_tile,rel_err,t_setup_device_init_s,t_setup_device_alloc_s,t_setup_h2d_A_s,bw_h2d_A_gbs,t_h2d_X_mean_s,t_h2d_X_std_s,bw_h2d_X_gbs,t_d2h_Y_mean_s,t_d2h_Y_std_s,bw_d2h_Y_gbs,t_launch_overhead_mean_s,t_launch_overhead_std_s,t_prep_alloc_buffers_s,t_prep_gen_A_s,t_prep_distrib_A_s,t_prep_gen_X_s,t_prep_distrib_X_s,t_prep_total_s,t_io_csv_raw_s,x_layout,t_prep_convert_X_s,group_timing,t_local_group_mean_s,t_local_group_std_s,gflops_local_group
cublas,double,local,local,11520,23040,3,1,1,1,20,2.586500000e-07,2.989089414e-07,9.961496165e-02,5.039419146e-05,4.157355000e-05,2.419600659e-05,9.965679385e-02,9.961804150e-02,9.960267300e-02,6.332085707e-05,6.353892657e-02,9.938331894e-02,9.937518631e-02,9.936032175e-02,2.630324626e-05,2.646645990e-02,9.934148674e-02,9.934374237e-02,9.932899475e-02,6.212053598e-06,6.253231960e-03,2.734749099e-04,4.796350872e-05,6.361656500e-01,16.024065,16.030813,16.030813,-1,-1,-1.000e+00,1.492346910e-01,2.561629954e-04,4.680480820e-01,4.536642,1.854911990e-04,4.646793547e-05,2.981058,7.775359955e-05,2.561374081e-05,3.555848,1.023011129e-05,1.251914307e-06,2.571901132e-05,6.625669060e-01,0.000000000e+00,4.032249999e-04,0.000000000e+00,1.299161500e+00,1.784380001e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cublas,double,local,local,11520,23040,6,1,1,1,20,3.443000001e-07,5.393640602e-07,9.985405620e-02,1.265565404e-04,8.167025000e-05,4.632553697e-05,9.993607075e-02,9.986293500e-02,9.983868600e-02,1.417592465e-04,1.418499301e-01,9.943022012e-02,9.939856274e-02,9.939212535e-02,7.358600178e-05,7.400768267e-02,9.934820557e-02,9.933459091e-02,9.932931519e-02,6.237987693e-05,6.278913301e-02,5.058506336e-04,8.618062786e-05,6.208511250e-01,32.033014,32.059458,32.059458,-1,-1,-1.000e+00,1.367161970e-01,2.541190042e-04,4.654115480e-01,4.562341,3.530911997e-04,8.407475155e-05,3.132109,1.425280005e-04,4.515190206e-05,3.879659,1.023143342e-05,1.278384611e-06,3.013599780e-05,6.663021230e-01,0.000000000e+00,7.745460025e-04,0.000000000e+00,1.287957930e+00,1.793279953e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cublas,double,local,local,11520,23040,8,1,1,1,20,3.260000000e-07,5.180467364e-07,9.984248650e-02,1.240123197e-04,1.109460500e-04,6.513331468e-05,9.995375855e-02,9.986321600e-02,9.983315200e-02,1.567118460e-04,1.567843453e-01,9.936744461e-02,9.934140725e-02,9.933113145e-02,6.390882578e-05,6.431565794e-02,9.925617256e-02,9.925494385e-02,9.924723053e-02,9.101569784e-06,9.169777102e-03,5.863139384e-04,1.176827139e-04,6.237456160e-01,42.737667,42.785579,42.785579,-1,-1,-1.000e+00,1.328441410e-01,3.072770050e-04,4.720049350e-01,4.498611,3.940495998e-04,1.116045049e-04,3.742067,1.811136000e-04,5.802671661e-05,4.070815,1.115073860e-05,1.461691705e-06,2.859499364e-05,6.661399010e-01,0.000000000e+00,9.240000072e-04,0.000000000e+00,1.290838112e+00,1.867749961e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cublas,double,local,local,11520,23040,20,1,1,1,20,3.391500000e-07,5.478844745e-07,1.006241197e-01,1.714641628e-04,2.793721500e-04,1.591024610e-04,1.009038310e-01,1.007408800e-01,1.007079710e-01,3.020918650e-04,2.993859221e-01,9.961965538e-02,9.955284853e-02,9.954692193e-02,1.577661322e-04,1.583684782e-01,9.933994408e-02,9.933760071e-02,9.933264160e-02,8.797238920e-06,8.855691436e-03,1.284175673e-03,1.672492375e-04,6.144945790e-01,106.573667,106.873746,106.873746,-1,-1,-1.000e+00,1.324842820e-01,3.067210055e-04,4.632590170e-01,4.583540,8.709920049e-04,1.231518428e-04,4.232415,4.012208030e-04,1.401201291e-04,4.593979,1.196286563e-05,1.324293408e-06,7.519700739e-05,6.622120450e-01,0.000000000e+00,1.732486999e-03,0.000000000e+00,1.278514308e+00,1.898240007e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cublas,double,local,local,11520,23040,32,1,1,1,20,4.972500000e-07,5.280968686e-07,1.013449699e-01,1.830396182e-04,4.910780500e-04,2.559776336e-04,1.018365452e-01,1.016146655e-01,1.015723880e-01,3.384788586e-04,3.323746479e-01,9.987117239e-02,9.972192198e-02,9.970107661e-02,2.747513101e-04,2.751057223e-01,9.937959709e-02,9.933336258e-02,9.932473755e-02,1.285754192e-04,1.293780846e-01,1.965372808e-03,1.484803171e-04,6.367586500e-01,170.088433,170.929765,170.929765,-1,-1,-1.000e+00,1.491319060e-01,3.112939885e-04,4.683295100e-01,4.533915,1.353174406e-03,1.401409156e-04,4.358817,6.001664013e-04,6.803081100e-05,4.913837,1.203200077e-05,1.236732568e-06,2.569799835e-05,6.627321700e-01,0.000000000e+00,2.341585001e-03,0.000000000e+00,1.301858103e+00,2.006300056e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
