kernel,scalar,a_mode,x_mode,M,N,k,P,pr,pc,reps,t_bcast_mean_s,t_bcast_std_s,t_local_mean_s,t_local_std_s,t_reduce_mean_s,t_reduce_std_s,t_total_mean_s,t_total_median_s,t_total_min_s,t_total_std_s,t_total_cv_pct,t_official_mean_s,t_official_median_s,t_official_min_s,t_official_std_s,t_official_cv_pct,t_kernel_mean_s,t_kernel_median_s,t_kernel_min_s,t_kernel_std_s,t_kernel_cv_pct,t_transfer_runtime_overhead_mean_s,t_transfer_runtime_overhead_std_s,t_setup_s,gflops,gflops_compute,gflops_kernel,blocks_per_sm,x_rows_per_tile,rel_err,t_setup_device_init_s,t_setup_device_alloc_s,t_setup_h2d_A_s,bw_h2d_A_gbs,t_h2d_X_mean_s,t_h2d_X_std_s,bw_h2d_X_gbs,t_d2h_Y_mean_s,t_d2h_Y_std_s,bw_d2h_Y_gbs,t_launch_overhead_mean_s,t_launch_overhead_std_s,t_prep_alloc_buffers_s,t_prep_gen_A_s,t_prep_distrib_A_s,t_prep_gen_X_s,t_prep_distrib_X_s,t_prep_total_s,t_io_csv_raw_s,x_layout,t_prep_convert_X_s,group_timing,t_local_group_mean_s,t_local_group_std_s,gflops_local_group
cuda_warp_smem,double,local,local,5760,11520,3,1,1,1,20,7.670000000e-08,1.047854952e-08,1.498967800e-03,1.076461414e-05,1.246790000e-05,5.133606407e-07,1.511512400e-03,1.512742000e-03,1.490366000e-03,1.077485494e-05,7.128525665e-01,1.378741417e-03,1.380535519e-03,1.359811025e-03,1.047983722e-05,7.601017195e-01,1.366196817e-03,1.367456019e-03,1.347648025e-03,1.047374823e-05,7.666353849e-01,1.327709828e-04,4.450172428e-06,2.527943170e-01,288.764227,291.415699,291.415699,4,512,-1.000e+00,1.341355460e-01,2.063510037e-04,1.171737410e-01,4.530380,8.439520076e-05,6.002184646e-07,3.276016,3.880000003e-05,4.066571869e-06,3.562887,9.575782054e-06,1.159733466e-06,2.209800004e-05,1.686184560e-01,0.000000000e+00,2.204619959e-04,0.000000000e+00,4.216553330e-01,1.915640023e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp_smem,double,local,local,5760,11520,6,1,1,1,20,1.648000000e-07,7.663625635e-08,2.531818150e-03,5.836874833e-06,3.105565000e-05,6.543339140e-07,2.563038600e-03,2.562577500e-03,2.555662000e-03,5.944756844e-06,2.319417602e-01,2.320252444e-03,2.320265958e-03,2.315424960e-03,1.953855786e-06,8.420875886e-02,2.289031994e-03,2.289568067e-03,2.284415960e-03,1.782283317e-06,7.786187877e-02,2.427861557e-04,5.531776086e-06,2.600006670e-01,343.179210,347.859882,347.859882,4,288,-1.000e+00,1.400734830e-01,2.070659975e-04,1.184484130e-01,4.481627,1.654111996e-04,5.024895744e-06,3.342942,6.829279996e-05,2.116213815e-06,4.048450,9.082156063e-06,7.828105530e-07,3.001900041e-05,1.698961500e-01,0.000000000e+00,4.244030133e-04,0.000000000e+00,4.303512390e-01,2.075480006e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp_smem,double,local,local,5760,11520,8,1,1,1,20,1.280500000e-07,3.027674981e-08,3.361071800e-03,1.245543845e-05,4.265265000e-05,4.167885180e-06,3.403852500e-03,3.407727000e-03,3.383575000e-03,1.216607683e-05,3.574207997e-01,3.090862313e-03,3.097315471e-03,3.075630067e-03,1.078708215e-05,3.489991161e-01,3.048081613e-03,3.051247954e-03,3.035232067e-03,1.066234379e-05,3.498050624e-01,3.129901874e-04,4.078004687e-06,2.562250410e-01,343.490940,348.311934,348.311934,4,224,-1.000e+00,1.368631430e-01,2.090109920e-04,1.178486010e-01,4.504437,2.180720001e-04,2.633632183e-06,3.380902,8.546239994e-05,3.171835537e-06,4.313476,9.455787322e-06,5.818908251e-07,5.028299347e-05,1.702401520e-01,0.000000000e+00,4.828509991e-04,0.000000000e+00,4.269983270e-01,1.850819972e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp_smem,double,local,local,5760,11520,20,1,1,1,20,1.187500000e-07,2.569020908e-08,8.260653500e-03,2.278613317e-05,1.068037500e-04,3.060035343e-06,8.367576000e-03,8.359561000e-03,8.338182000e-03,2.396521511e-05,2.864057059e-01,7.698372094e-03,7.694354383e-03,7.673941067e-03,1.585124177e-05,2.059038142e-01,7.591449594e-03,7.587455988e-03,7.568448067e-03,1.485501850e-05,1.956809212e-01,6.692039055e-04,1.031504909e-05,2.536874170e-01,344.775229,349.631249,349.631249,3,128,-1.000e+00,1.342143240e-01,2.597389976e-04,1.179348470e-01,4.501143,4.542703986e-04,4.636363320e-06,4.057495,2.047423996e-04,7.811812906e-06,4.501266,1.019110728e-05,8.923397211e-07,2.554200182e-05,1.694820810e-01,0.000000000e+00,1.211395007e-03,0.000000000e+00,4.244064350e-01,2.008119918e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp_smem,double,local,local,5760,11520,32,1,1,1,20,1.509500000e-07,2.445721290e-08,1.339088555e-02,1.881160811e-05,1.689032000e-04,5.412386735e-06,1.355993970e-02,1.356075300e-02,1.353335500e-02,1.938586285e-05,1.429642261e-01,1.257189095e-02,1.257186489e-02,1.255851914e-02,1.058517121e-05,8.419712873e-02,1.240283680e-02,1.240070391e-02,1.239151955e-02,9.578445628e-06,7.722786152e-02,9.880487504e-04,1.242724518e-05,2.631826640e-01,337.795867,342.400119,342.400119,2,96,-1.000e+00,1.432030580e-01,2.588119969e-04,1.184249320e-01,4.482516,6.925264060e-04,1.094979091e-05,4.258495,2.848815978e-04,1.035506682e-05,5.176045,1.064074657e-05,7.004114534e-07,6.874899555e-05,1.698535680e-01,0.000000000e+00,1.207686000e-03,0.000000000e+00,4.343126670e-01,1.865160011e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
