kernel,scalar,a_mode,x_mode,M,N,k,P,pr,pc,rep,t_bcast_s,t_local_s,t_reduce_s,t_total_s,t_official_s,t_kernel_s,t_transfer_runtime_overhead_s,gflops,gflops_compute,gflops_kernel,t_h2d_X_s,t_d2h_Y_s,t_launch_overhead_s,x_layout,group_timing,t_local_group_s,gflops_local_group
cuda_warp_smem,double,local,local,2880,5760,3,1,1,1,1,6.500000005e-08,4.353430000e-04,6.686000000e-06,4.420940000e-04,3.681589952e-04,3.614079952e-04,7.393500478e-05,270.352759,275.402872,275.402872,4.531199858e-05,2.073599957e-05,7.887006631e-06,row,0,-1.000000000e+00,-1.000000
cuda_warp_smem,double,local,local,2880,5760,3,1,1,1,2,4.199999992e-08,4.478040000e-04,7.849000000e-06,4.556950000e-04,3.793149895e-04,3.714239895e-04,7.638001047e-05,262.401441,267.976229,267.976229,4.502400011e-05,2.291199937e-05,8.444010983e-06,row,0,-1.000000000e+00,-1.000000
cuda_warp_smem,double,local,local,2880,5760,3,1,1,1,3,5.699999994e-08,4.465200000e-04,7.371000000e-06,4.539480000e-04,3.734760082e-04,3.660480082e-04,8.047199180e-05,266.503866,271.911874,271.911874,4.543999955e-05,2.697600052e-05,8.055991728e-06,row,0,-1.000000000e+00,-1.000000
cuda_warp_smem,double,local,local,2880,5760,3,1,1,1,4,4.399999998e-08,4.395770000e-04,7.004000000e-06,4.466250000e-04,3.701200079e-04,3.630720079e-04,7.650499211e-05,268.920344,274.140660,274.140660,4.556800053e-05,2.115200087e-05,9.784990706e-06,row,0,-1.000000000e+00,-1.000000
cuda_warp_smem,double,local,local,2880,5760,3,1,1,1,5,5.700000005e-08,4.466640000e-04,6.807000000e-06,4.535280000e-04,3.745440132e-04,3.676800132e-04,7.898398682e-05,265.743935,270.704951,270.704951,4.582399875e-05,2.448000014e-05,8.679987933e-06,row,0,-1.000000000e+00,-1.000000
cuda_warp_smem,double,local,local,2880,5760,3,1,1,1,6,4.200000003e-08,4.421050000e-04,7.105000000e-06,4.492520000e-04,3.701549925e-04,3.630079925e-04,7.909700749e-05,268.894928,274.189004,274.189004,4.563200101e-05,2.528000064e-05,8.185005839e-06,row,0,-1.000000000e+00,-1.000000
cuda_warp_smem,double,local,local,2880,5760,3,1,1,1,7,5.400000003e-08,4.428060000e-04,6.607000000e-06,4.494670000e-04,3.717489860e-04,3.650879860e-04,7.771801401e-05,267.741954,272.626884,272.626884,4.476799816e-05,2.480000071e-05,8.150015136e-06,row,0,-1.000000000e+00,-1.000000
cuda_warp_smem,double,local,local,2880,5760,3,1,1,1,8,4.099999995e-08,4.389010000e-04,6.798000000e-06,4.457400000e-04,3.710949946e-04,3.642559946e-04,7.464500544e-05,268.213804,273.249587,273.249587,4.524800181e-05,2.009600028e-05,9.301003344e-06,row,0,-1.000000000e+00,-1.000000
cuda_warp_smem,double,local,local,2880,5760,3,1,1,1,9,5.400000003e-08,4.452210000e-04,7.585000000e-06,4.528600000e-04,3.772389980e-04,3.695999980e-04,7.562100200e-05,263.845468,269.298703,269.298703,4.585599899e-05,2.160000056e-05,8.165002450e-06,row,0,-1.000000000e+00,-1.000000
cuda_warp_smem,double,local,local,2880,5760,3,1,1,1,10,4.000000009e-08,4.467760000e-04,6.906000000e-06,4.537220000e-04,3.734740044e-04,3.665280044e-04,8.024799559e-05,266.505296,271.555785,271.555785,4.518400133e-05,2.591999993e-05,9.143994338e-06,row,0,-1.000000000e+00,-1.000000
