kernel,scalar,a_mode,x_mode,M,N,k,P,pr,pc,rep,t_bcast_s,t_local_s,t_reduce_s,t_total_s,t_official_s,t_kernel_s,t_transfer_runtime_overhead_s,gflops,gflops_compute,gflops_kernel,t_h2d_X_s,t_d2h_Y_s,t_launch_overhead_s,x_layout,group_timing,t_local_group_s,gflops_local_group
cuda_warp(blk128)(xcol),double,local,local,11520,23040,3,1,1,1,1,1.220000001e-07,5.539968000e-03,3.146400000e-05,5.571554000e-03,5.330178091e-03,5.298592091e-03,2.413759094e-04,298.775158,300.556218,300.556218,1.649920046e-04,6.697600335e-05,9.407901412e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,11520,23040,3,1,1,1,2,1.329999999e-07,5.553244000e-03,3.175400000e-05,5.585131000e-03,5.344015067e-03,5.312128067e-03,2.411159330e-04,298.001555,299.790363,299.790363,1.642560065e-04,6.777600199e-05,9.083924514e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,11520,23040,3,1,1,1,3,1.670000001e-07,5.556663000e-03,3.184500000e-05,5.588675000e-03,5.345739856e-03,5.313727856e-03,2.429351443e-04,297.905406,299.700106,299.700106,1.662719995e-04,6.735999882e-05,9.303146017e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,11520,23040,3,1,1,1,4,1.450000000e-07,5.552380000e-03,3.212800000e-05,5.584653000e-03,5.345905011e-03,5.313632011e-03,2.387479886e-04,297.896202,299.705512,299.705512,1.658560038e-04,6.451199949e-05,8.379985337e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,11520,23040,3,1,1,1,5,9.099999998e-08,5.544909000e-03,3.035300000e-05,5.575353000e-03,5.334380005e-03,5.303936005e-03,2.409729954e-04,298.539811,300.253396,300.253396,1.671999991e-04,6.505600363e-05,8.716992637e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,11520,23040,3,1,1,1,6,1.510000001e-07,5.541015000e-03,3.204000000e-05,5.573206000e-03,5.334335051e-03,5.302144051e-03,2.388709494e-04,298.542327,300.354872,300.354872,1.657280028e-04,6.438399851e-05,8.758948102e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,11520,23040,3,1,1,1,7,1.279999999e-07,5.543527000e-03,3.111000000e-05,5.574765000e-03,5.338694017e-03,5.307456017e-03,2.360709835e-04,298.298572,300.054262,300.054262,1.646080017e-04,6.163199991e-05,9.830981841e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,11520,23040,3,1,1,1,8,1.100000002e-07,5.540253000e-03,3.081400000e-05,5.571177000e-03,5.338668026e-03,5.307744026e-03,2.325089738e-04,298.300024,300.037981,300.037981,1.638399959e-04,5.967999995e-05,8.988978007e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,11520,23040,3,1,1,1,9,1.139999999e-07,5.538289000e-03,3.139500000e-05,5.569798000e-03,5.332020837e-03,5.300511837e-03,2.377771630e-04,298.671901,300.447362,300.447362,1.639360040e-04,6.579200178e-05,8.049157168e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,11520,23040,3,1,1,1,10,1.189999999e-07,5.547152000e-03,3.125600000e-05,5.578527000e-03,5.339214870e-03,5.307839870e-03,2.393121295e-04,298.269472,300.032563,300.032563,1.647360027e-04,6.592000276e-05,8.656124105e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,11520,23040,3,1,1,1,11,1.109999999e-07,5.542421000e-03,3.111600000e-05,5.573648000e-03,5.335419066e-03,5.304192066e-03,2.382289338e-04,298.481671,300.238902,300.238902,1.646080017e-04,6.511999667e-05,8.500935431e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,11520,23040,3,1,1,1,12,1.219999999e-07,5.558325000e-03,3.106900000e-05,5.589516000e-03,5.348982939e-03,5.317791939e-03,2.405330612e-04,297.724786,299.471062,299.471062,1.676799953e-04,6.403200328e-05,8.821062636e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,11520,23040,3,1,1,1,13,1.160000003e-07,5.551758000e-03,3.073900000e-05,5.582613000e-03,5.341127217e-03,5.310272217e-03,2.414857832e-04,298.162679,299.895134,299.895134,1.648000032e-04,6.841599941e-05,8.269780619e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,11520,23040,3,1,1,1,14,1.230000000e-07,5.556651000e-03,3.195600000e-05,5.588730000e-03,5.342798967e-03,5.310719967e-03,2.459310331e-04,298.069385,299.869850,299.869850,1.759680063e-04,6.124800071e-05,8.715026147e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,11520,23040,3,1,1,1,15,1.139999999e-07,5.549512000e-03,3.061500000e-05,5.580241000e-03,5.341736977e-03,5.311007977e-03,2.385040235e-04,298.128644,299.853588,299.853588,1.642879993e-04,6.521599740e-05,9.000026798e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,11520,23040,3,1,1,1,16,1.150000002e-07,5.557990000e-03,3.122200000e-05,5.589327000e-03,5.347944952e-03,5.316607952e-03,2.413820479e-04,297.782571,299.537753,299.537753,1.642239988e-04,6.793600321e-05,9.222045889e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,11520,23040,3,1,1,1,17,1.160000000e-07,5.552430000e-03,3.289400000e-05,5.585440000e-03,5.347186083e-03,5.314176083e-03,2.382539174e-04,297.824833,299.674827,299.674827,1.648959965e-04,6.368000060e-05,9.677920334e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,11520,23040,3,1,1,1,18,1.150000002e-07,5.554452000e-03,3.190500000e-05,5.586472000e-03,5.341843990e-03,5.309823990e-03,2.446280101e-04,298.122671,299.920450,299.920450,1.661760062e-04,7.023999840e-05,8.212005534e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,11520,23040,3,1,1,1,19,8.800000018e-08,5.558626000e-03,3.112400000e-05,5.589838000e-03,5.338380007e-03,5.307168007e-03,2.514579931e-04,298.316118,300.070546,300.070546,1.818239987e-04,6.041600183e-05,9.217992587e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,11520,23040,3,1,1,1,20,1.270000003e-07,5.546214000e-03,4.303300000e-05,5.589374000e-03,5.354680100e-03,5.311520100e-03,2.346939004e-04,297.408019,299.824677,299.824677,1.636800021e-04,6.281600147e-05,8.197896792e-06,column,0,-1.000000000e+00,-1.000000
cuda_warp(blk128)(xcol),double,local,local,11520,23040,6,1,1,1,1,1.109999999e-07,9.411136000e-03,6.532700000e-05,9.476574000e-03,9.024574009e-03,8.959136009e-03,4.519999908e-04,352.930742,355.508567,355.508567,3.210879862e-04,1.219519973e-04,8.960007273e-06,column,0,-1.000000000e+00,-1.000000
