kernel,scalar,a_mode,x_mode,M,N,k,P,pr,pc,reps,t_bcast_mean_s,t_bcast_std_s,t_local_mean_s,t_local_std_s,t_reduce_mean_s,t_reduce_std_s,t_total_mean_s,t_total_median_s,t_total_min_s,t_total_std_s,t_total_cv_pct,t_official_mean_s,t_official_median_s,t_official_min_s,t_official_std_s,t_official_cv_pct,t_kernel_mean_s,t_kernel_median_s,t_kernel_min_s,t_kernel_std_s,t_kernel_cv_pct,t_transfer_runtime_overhead_mean_s,t_transfer_runtime_overhead_std_s,t_setup_s,gflops,gflops_compute,gflops_kernel,blocks_per_sm,x_rows_per_tile,rel_err,t_setup_device_init_s,t_setup_device_alloc_s,t_setup_h2d_A_s,bw_h2d_A_gbs,t_h2d_X_mean_s,t_h2d_X_std_s,bw_h2d_X_gbs,t_d2h_Y_mean_s,t_d2h_Y_std_s,bw_d2h_Y_gbs,t_launch_overhead_mean_s,t_launch_overhead_std_s,t_prep_alloc_buffers_s,t_prep_gen_A_s,t_prep_distrib_A_s,t_prep_gen_X_s,t_prep_distrib_X_s,t_prep_total_s,t_io_csv_raw_s,x_layout,t_prep_convert_X_s,group_timing,t_local_group_mean_s,t_local_group_std_s,gflops_local_group
cuda_warp_smem,double,local,local,11520,23040,3,1,1,1,20,8.294999998e-08,1.500342064e-08,5.725254300e-03,1.976509680e-05,3.208610000e-05,3.664995956e-06,5.757423350e-03,5.766303000e-03,5.692799000e-03,2.031190863e-05,3.527951203e-01,5.518194622e-03,5.523322907e-03,5.456282221e-03,1.968315056e-05,3.566954758e-01,5.486025572e-03,5.491535902e-03,5.424320221e-03,1.908136085e-05,3.478175702e-01,2.392287282e-04,6.221127079e-06,6.051743090e-01,288.595258,290.287528,290.287528,4,512,-1.000e+00,1.369847980e-01,2.506710007e-04,4.665540430e-01,4.551169,1.647648022e-04,5.486414773e-06,3.356057,6.504800022e-05,2.572807580e-06,4.250400,9.415925803e-06,8.115523105e-07,5.617600982e-05,6.688294340e-01,0.000000000e+00,4.186479928e-04,0.000000000e+00,1.274478567e+00,1.831789996e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp_smem,double,local,local,11520,23040,6,1,1,1,20,1.508500000e-07,2.279721822e-08,9.539651150e-03,1.907333694e-05,6.517900000e-05,5.131017699e-06,9.604981000e-03,9.609222000e-03,9.575273000e-03,1.935987771e-05,2.015608121e-01,9.158220971e-03,9.161891342e-03,9.136349598e-03,1.560094738e-05,1.703491042e-01,9.092891121e-03,9.097695827e-03,9.072863579e-03,1.501322034e-05,1.651094260e-01,4.467600291e-04,5.591514589e-06,6.099633250e-01,347.780383,350.279087,350.279087,4,288,-1.000e+00,1.378111680e-01,2.556120016e-04,4.705325820e-01,4.512687,3.129856005e-04,3.365739606e-06,3.533453,1.241264012e-04,3.163250312e-06,4.454814,9.648027387e-06,6.920372994e-07,2.917100210e-05,6.696960970e-01,0.000000000e+00,7.788830117e-04,0.000000000e+00,1.280467476e+00,2.054120123e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp_smem,double,local,local,11520,23040,8,1,1,1,20,1.100500000e-07,2.427143655e-08,1.266768510e-02,2.055646339e-05,8.478605000e-05,4.554225527e-06,1.275258120e-02,1.275303900e-02,1.272919300e-02,2.028439894e-05,1.590611236e-01,1.223939692e-02,1.223749309e-02,1.222016859e-02,1.776470930e-05,1.451436653e-01,1.215450082e-02,1.214609623e-02,1.213635159e-02,1.797855574e-05,1.479168582e-01,5.131842817e-04,8.609368414e-06,6.134961730e-01,346.972390,349.395904,349.395904,4,224,-1.000e+00,1.354774100e-01,3.055440029e-04,4.763253970e-01,4.457806,3.462368026e-04,7.365671895e-06,4.258819,1.570544004e-04,5.741616579e-06,4.694424,9.893078666e-06,5.279917758e-07,5.696699372e-05,6.697773050e-01,0.000000000e+00,9.342589910e-04,0.000000000e+00,1.284264704e+00,1.873529982e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp_smem,double,local,local,11520,23040,20,1,1,1,20,1.533000000e-07,1.592019902e-07,3.155082250e-02,1.586952072e-04,2.331598000e-04,9.590420425e-05,3.178413560e-02,3.171260450e-02,3.166413200e-02,2.225076981e-04,7.000589882e-01,3.054826986e-02,3.052985869e-02,3.050248077e-02,9.864785831e-05,3.229245347e-01,3.031495676e-02,3.031518364e-02,3.028876877e-02,1.388731837e-05,4.581012098e-02,1.235865740e-03,1.569006766e-04,6.151416970e-01,347.542825,350.217620,350.217620,3,128,-1.000e+00,1.400699090e-01,3.285590064e-04,4.733237380e-01,4.486076,8.392623991e-04,7.336195062e-05,4.392428,3.858576000e-04,1.022034668e-04,4.776892,1.074574054e-05,7.805746631e-07,2.816099732e-05,6.714772710e-01,0.000000000e+00,1.808209010e-03,0.000000000e+00,1.288455338e+00,1.905300014e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp_smem,double,local,local,11520,23040,32,1,1,1,20,2.627500000e-07,2.389928154e-07,5.160971750e-02,9.581309820e-05,4.115109000e-04,1.636270792e-04,5.202149115e-02,5.196137750e-02,5.191392400e-02,2.157724655e-04,4.147756259e-01,5.012525365e-02,5.009031557e-02,5.006493936e-02,1.623560536e-04,3.239007122e-01,4.971348000e-02,4.971364784e-02,4.970233536e-02,8.346412220e-06,1.678903231e-02,1.896237504e-03,9.458810504e-05,6.109564160e-01,338.889681,341.696683,341.696683,2,96,-1.000e+00,1.409821630e-01,3.330469917e-04,4.682432370e-01,4.534751,1.311601609e-03,8.841963827e-05,4.496975,5.734511971e-04,4.062263254e-05,5.142757,1.118469813e-05,8.109337255e-07,5.366098776e-05,6.712029780e-01,0.000000000e+00,2.363474006e-03,0.000000000e+00,1.284576529e+00,2.042019914e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
