kernel,scalar,a_mode,x_mode,M,N,k,P,pr,pc,reps,t_bcast_mean_s,t_bcast_std_s,t_local_mean_s,t_local_std_s,t_reduce_mean_s,t_reduce_std_s,t_total_mean_s,t_total_median_s,t_total_min_s,t_total_std_s,t_total_cv_pct,t_official_mean_s,t_official_median_s,t_official_min_s,t_official_std_s,t_official_cv_pct,t_kernel_mean_s,t_kernel_median_s,t_kernel_min_s,t_kernel_std_s,t_kernel_cv_pct,t_transfer_runtime_overhead_mean_s,t_transfer_runtime_overhead_std_s,t_setup_s,gflops,gflops_compute,gflops_kernel,blocks_per_sm,x_rows_per_tile,rel_err,t_setup_device_init_s,t_setup_device_alloc_s,t_setup_h2d_A_s,bw_h2d_A_gbs,t_h2d_X_mean_s,t_h2d_X_std_s,bw_h2d_X_gbs,t_d2h_Y_mean_s,t_d2h_Y_std_s,bw_d2h_Y_gbs,t_launch_overhead_mean_s,t_launch_overhead_std_s,t_prep_alloc_buffers_s,t_prep_gen_A_s,t_prep_distrib_A_s,t_prep_gen_X_s,t_prep_distrib_X_s,t_prep_total_s,t_io_csv_raw_s,x_layout,t_prep_convert_X_s,group_timing,t_local_group_mean_s,t_local_group_std_s,gflops_local_group
cuda_warp_smem,double,global,global,8192,8192,3,2,1,2,20,9.709999998e-08,2.037258218e-08,1.670091700e-03,4.004243737e-06,5.347400000e-05,1.493422526e-06,1.723639650e-03,1.723651500e-03,1.716332000e-03,4.032285590e-06,2.339401736e-01,1.613481505e-03,1.612655501e-03,1.608726010e-03,2.919218717e-06,1.809266923e-01,1.559910405e-03,1.559567988e-03,1.556064010e-03,2.831899737e-06,1.815424610e-01,8.874009449e-04,6.464012409e-06,2.970194990e-01,249.555500,258.125840,258.125840,4,512,-1.000e+00,2.348799670e-01,1.243109000e-03,6.082703001e-02,8.826190,4.727839995e-05,1.617370100e-06,4.158516,5.061120018e-05,2.778145597e-06,7.769347,8.033065453e-04,3.970941391e-06,2.728099935e-05,1.717367250e-01,3.438271800e-01,1.488149865e-04,4.575326020e-03,6.425051760e-01,1.896239992e-04,row,0.000000000e+00,1,1.669730700e-03,3.973191175e-06,241.148578
cuda_warp_smem,double,global,global,8192,8192,6,2,1,2,20,1.708500000e-07,1.419886948e-08,2.838443050e-03,5.517202528e-06,1.208977000e-04,5.110012361e-06,2.959234500e-03,2.956564500e-03,2.943622000e-03,7.591944100e-06,2.565509458e-01,2.776505328e-03,2.775623969e-03,2.763700966e-03,5.762112094e-06,2.075311016e-01,2.655436778e-03,2.654143929e-03,2.651072025e-03,3.824963422e-06,1.440427222e-01,1.505485192e-03,4.737547925e-06,2.918173630e-01,290.043156,303.267009,303.267009,4,288,-1.000e+00,2.283789520e-01,2.651700052e-04,6.103882499e-02,8.795564,8.312960006e-05,2.543792557e-06,4.730156,8.717279993e-05,2.349866195e-06,9.021530,1.357422793e-03,5.516167065e-06,2.916299854e-05,1.751977150e-01,3.476030550e-01,2.993769886e-04,8.638227999e-03,6.413241350e-01,6.094030105e-04,row,0.000000000e+00,1,2.837787500e-03,5.400392554e-06,283.779659
cuda_warp_smem,double,global,global,8192,8192,8,2,1,2,20,1.784000000e-07,2.190265542e-08,3.718018750e-03,5.690802736e-06,1.607019000e-04,3.847113462e-06,3.878859750e-03,3.877748500e-03,3.870743000e-03,6.967113930e-06,1.796175778e-01,3.646564050e-03,3.646289029e-03,3.641117014e-03,4.690511616e-06,1.286282526e-01,3.485684800e-03,3.484592080e-03,3.481823921e-03,3.338715072e-06,9.578361967e-02,1.969149147e-03,4.133241911e-06,2.866227340e-01,294.453027,308.043293,308.043293,4,224,-1.000e+00,2.238910040e-01,2.840069938e-04,6.133625298e-02,8.752913,1.061391994e-04,9.161801490e-07,4.939626,1.143168002e-04,4.547135161e-06,9.172545,1.775054747e-03,4.956298153e-06,2.733198926e-05,1.730591510e-01,3.451260020e-01,3.384570009e-04,7.304303988e-03,6.337667280e-01,3.080400056e-04,row,0.000000000e+00,1,3.717446250e-03,5.716854287e-06,288.838561
cuda_warp_smem,double,global,global,8192,8192,20,2,1,2,20,1.610500000e-07,5.411145903e-08,9.493459050e-03,1.144379566e-04,3.956600500e-04,1.071754599e-05,9.888846650e-03,9.943207500e-03,9.713295000e-03,1.117411460e-04,1.129971472e+00,9.321599462e-03,9.418295441e-03,9.086125158e-03,1.556193141e-04,1.669448625e+00,8.995036793e-03,9.052879810e-03,8.874976158e-03,8.011170360e-05,8.906211886e-01,1.120992841e-03,9.357451780e-04,2.879639360e-01,287.971455,298.426190,298.426190,3,128,-1.000e+00,2.255204050e-01,2.006409923e-04,6.110800599e-02,8.785607,2.549135998e-04,4.055022928e-06,5.141821,2.538272016e-04,8.615566016e-06,10.327656,6.496904406e-04,9.204063959e-04,3.063000622e-05,1.752066370e-01,3.481765900e-01,8.276799927e-04,5.988340999e-03,6.391309260e-01,3.132999991e-04,row,0.000000000e+00,1,9.492618250e-03,1.146879992e-04,282.783368
cuda_warp_smem,double,global,global,8192,8192,32,2,1,2,20,1.612500000e-07,2.194700555e-08,1.564203905e-02,4.118434303e-05,5.599695500e-04,6.711826695e-05,1.620208890e-02,1.616603150e-02,1.613960000e-02,8.759050373e-05,5.406124128e-01,1.541767656e-02,1.538782198e-02,1.537418305e-02,7.224225309e-05,4.685677042e-01,1.485756636e-02,1.484768009e-02,1.482767963e-02,3.037608994e-05,2.044486238e-01,1.454484933e-03,2.628270060e-05,2.899027810e-01,278.574225,289.076097,289.076097,2,96,-1.000e+00,2.269657480e-01,1.715733000e-03,6.150775999e-02,8.728507,4.024528012e-04,5.852509258e-06,5.210927,3.673264012e-04,9.801143129e-06,11.418466,7.896273298e-04,2.067365609e-05,2.694898285e-05,1.738578080e-01,3.462755640e-01,1.324647019e-03,7.925743004e-03,6.401860470e-01,3.079920134e-04,row,0.000000000e+00,1,1.564147650e-02,4.117146178e-05,274.588355
cuda_warp_smem,double,global,global,8192,8192,3,2,2,1,20,1.486140000e-05,2.694338028e-06,1.680403750e-03,3.158345551e-06,9.405000000e-06,5.205990477e-07,1.704543300e-03,1.703963500e-03,1.698304000e-03,4.563940681e-06,2.677515250e-01,1.597313745e-03,1.598631477e-03,1.574290017e-03,8.265148240e-06,5.174405007e-01,1.573331195e-03,1.575375974e-03,1.550559998e-03,8.065596221e-06,5.126445243e-01,9.134104473e-04,6.418051903e-06,2.946859170e-01,252.081462,255.923982,255.923982,4,512,-1.000e+00,2.320555200e-01,1.100543013e-03,6.124233900e-02,8.766336,8.275360055e-05,1.417213242e-06,4.751648,3.247839995e-05,1.546750970e-06,6.053500,8.025144466e-04,3.838653310e-06,2.406499698e-05,1.765411170e-01,3.402442070e-01,1.553400070e-04,1.147419971e-04,6.352206260e-01,2.104379819e-04,row,0.000000000e+00,1,1.679977250e-03,3.169357562e-06,239.677760
cuda_warp_smem,double,global,global,8192,8192,6,2,2,1,20,3.723660000e-05,1.170447841e-06,2.786261100e-03,7.218181801e-06,2.138945000e-05,1.355229267e-06,2.844770250e-03,2.844124500e-03,2.833956000e-03,7.418711818e-06,2.607842169e-01,2.638163031e-03,2.630599014e-03,2.622198049e-03,1.837137404e-05,6.963699297e-01,2.580361581e-03,2.573264003e-03,2.565344095e-03,1.845583627e-05,7.152422515e-01,1.503117148e-03,1.812999961e-05,2.916131610e-01,305.252692,312.090512,312.090512,4,288,-1.000e+00,2.294848520e-01,1.516396995e-03,6.075152999e-02,8.837159,1.546640009e-04,2.145364944e-06,5.084777,5.088160001e-05,2.085149599e-06,7.728059,1.324435549e-03,3.778640090e-06,3.069397644e-05,1.771043470e-01,3.387068470e-01,2.957319957e-04,2.216069843e-04,6.308601149e-01,1.907330006e-04,row,0.000000000e+00,1,2.785866950e-03,7.169997493e-06,289.068496
cuda_warp_smem,double,global,global,8192,8192,8,2,2,1,20,5.798485000e-05,1.616287926e-06,3.640262800e-03,6.070043801e-06,2.948675000e-05,7.463746678e-07,3.727639400e-03,3.727838000e-03,3.718076000e-03,6.395285734e-06,1.715639591e-01,3.452314759e-03,3.451316033e-03,3.445066922e-03,5.434126672e-06,1.574053078e-01,3.364912009e-03,3.362287998e-03,3.357631922e-03,5.392690596e-06,1.602624550e-01,1.951880038e-03,4.047644342e-06,2.904573640e-01,311.020836,319.099525,319.099525,4,224,-1.000e+00,2.270437960e-01,1.519533980e-03,6.205486899e-02,8.651552,2.020064011e-04,1.147974120e-06,5.190806,6.417600065e-05,4.695158079e-06,8.169534,1.732393639e-03,6.024922756e-06,2.935100929e-05,1.744660940e-01,3.366824720e-01,3.473079996e-04,3.105590004e-04,6.278189990e-01,4.295719846e-04,row,0.000000000e+00,1,3.639796900e-03,6.082309602e-06,295.000478
cuda_warp_smem,double,global,global,8192,8192,20,2,2,1,20,1.652837500e-04,2.569378726e-06,9.286391700e-03,4.315656724e-05,7.551280000e-05,2.552702358e-06,9.527045200e-03,9.532109500e-03,9.443361000e-03,4.490776274e-05,4.713713622e-01,8.923197640e-03,8.938175894e-03,8.839079427e-03,4.551650581e-05,5.100918712e-01,8.682852840e-03,8.700096130e-03,8.598208427e-03,4.393000008e-05,5.059397053e-01,2.618602315e-03,1.419984222e-05,2.949164880e-01,300.828769,309.155828,309.155828,3,128,-1.000e+00,2.320711910e-01,1.518280013e-03,6.146167501e-02,8.735052,4.459584013e-04,3.595866160e-06,5.878216,1.486656003e-04,4.942103804e-06,8.816565,2.140615115e-03,1.252921782e-05,3.131499398e-05,1.752606090e-01,3.375456340e-01,8.683560009e-04,7.937769988e-04,6.341473930e-01,2.024660062e-04,row,0.000000000e+00,1,9.285791350e-03,4.315704956e-05,289.081938
cuda_warp_smem,double,global,global,8192,8192,32,2,2,1,20,1.837908500e-04,3.619446167e-06,1.543170720e-02,4.163694499e-05,1.334278000e-04,3.952097106e-06,1.574873665e-02,1.573349600e-02,1.569722000e-02,4.210904398e-05,2.673804567e-01,1.487575548e-02,1.485387058e-02,1.483006141e-02,4.029008781e-05,2.708439774e-01,1.455891843e-02,1.453619194e-02,1.451801586e-02,4.064694281e-05,2.791893025e-01,1.407008535e-03,1.878596732e-05,2.873212590e-01,288.722633,295.005932,295.005932,2,96,-1.000e+00,2.250328370e-01,1.577065006e-03,6.127488098e-02,8.761680,6.167136014e-04,7.136200016e-06,6.801056,2.797087982e-04,9.940746137e-05,7.497626,6.029205413e-04,1.052728945e-04,3.856100375e-05,1.745839250e-01,3.370691990e-01,1.289692009e-03,5.709829857e-04,6.262897470e-01,2.259369940e-04,row,0.000000000e+00,1,1.543104625e-02,4.166843530e-05,278.332864
