kernel,scalar,a_mode,x_mode,M,N,k,P,pr,pc,reps,t_bcast_mean_s,t_bcast_std_s,t_local_mean_s,t_local_std_s,t_reduce_mean_s,t_reduce_std_s,t_total_mean_s,t_total_median_s,t_total_min_s,t_total_std_s,t_total_cv_pct,t_official_mean_s,t_official_median_s,t_official_min_s,t_official_std_s,t_official_cv_pct,t_kernel_mean_s,t_kernel_median_s,t_kernel_min_s,t_kernel_std_s,t_kernel_cv_pct,t_transfer_runtime_overhead_mean_s,t_transfer_runtime_overhead_std_s,t_setup_s,gflops,gflops_compute,gflops_kernel,blocks_per_sm,x_rows_per_tile,rel_err,t_setup_device_init_s,t_setup_device_alloc_s,t_setup_h2d_A_s,bw_h2d_A_gbs,t_h2d_X_mean_s,t_h2d_X_std_s,bw_h2d_X_gbs,t_d2h_Y_mean_s,t_d2h_Y_std_s,bw_d2h_Y_gbs,t_launch_overhead_mean_s,t_launch_overhead_std_s,t_prep_alloc_buffers_s,t_prep_gen_A_s,t_prep_distrib_A_s,t_prep_gen_X_s,t_prep_distrib_X_s,t_prep_total_s,t_io_csv_raw_s,x_layout,t_prep_convert_X_s,group_timing,t_local_group_mean_s,t_local_group_std_s,gflops_local_group
cuda_warp_smem(blk64)(g16),double,local,local,16384,16384,3,1,1,1,20,1.480000000e-07,3.704193926e-08,6.313963550e-03,3.651080973e-04,4.489995000e-05,8.812347483e-07,6.359011500e-03,6.672540500e-03,5.928114000e-03,3.652106495e-04,5.743198443e+00,6.140745568e-03,6.450455453e-03,5.711901079e-03,3.629956074e-04,5.911262784e+00,6.095697618e-03,6.405231953e-03,5.666912079e-03,3.628959851e-04,5.953313433e+00,2.182659325e-04,4.790710224e-06,6.372446900e-01,262.282929,264.221232,264.221232,16,128,-1.000e+00,1.603029290e-01,2.549330020e-04,4.752813240e-01,4.518342,1.192095999e-04,1.273714432e-06,3.298526,8.925599940e-05,4.155707926e-06,4.405485,9.800333201e-06,5.221011437e-07,6.921000022e-05,8.442917160e-01,0.000000000e+00,3.148649994e-04,0.000000000e+00,1.481920481e+00,1.824869978e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp_smem(blk64)(g16),double,local,local,16384,16384,6,1,1,1,20,1.307000000e-07,1.841080919e-08,1.556668695e-02,4.816421941e-05,9.018840000e-05,7.653449446e-07,1.565700605e-02,1.564766750e-02,1.563415000e-02,4.809020029e-05,3.071481236e-01,1.523116864e-02,1.523128858e-02,1.522373524e-02,3.729010553e-06,2.448276059e-02,1.514084954e-02,1.514016008e-02,1.513388824e-02,3.632402030e-06,2.399074121e-02,4.258374074e-04,4.966140103e-05,6.238473820e-01,211.489056,212.750643,212.750643,16,64,-1.000e+00,1.451092690e-01,2.643350017e-04,4.771189180e-01,4.500940,2.328815997e-04,3.528876574e-06,3.376961,1.831504002e-04,5.003529499e-05,4.293914,9.805407496e-06,5.329498623e-07,5.538899859e-05,8.393492620e-01,0.000000000e+00,5.379299982e-04,0.000000000e+00,1.463789963e+00,2.065259978e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp_smem(blk64)(g16),double,local,local,16384,16384,8,1,1,1,20,1.715000000e-07,9.725170793e-09,2.755349350e-02,1.288748407e-03,1.210275500e-04,3.124222235e-06,2.767469255e-02,2.738268350e-02,2.736663200e-02,1.289458707e-03,4.659342484e+00,2.682585031e-02,2.682162869e-02,2.681273077e-02,1.130727140e-05,4.215065419e-02,2.670465126e-02,2.670243263e-02,2.668940735e-02,1.105624587e-05,4.140194817e-02,8.488422396e-04,1.286784169e-03,6.137238750e-01,160.105542,160.832181,160.832181,16,48,-1.000e+00,1.338659910e-01,2.683860002e-04,4.782268130e-01,4.490513,3.078768000e-04,3.195151542e-06,3.405830,5.308288105e-04,1.286130510e-03,1.975356,1.013662914e-05,5.695280100e-07,5.756199971e-05,8.381042740e-01,0.000000000e+00,6.744400016e-04,0.000000000e+00,1.452560151e+00,1.752399985e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp_smem(blk64)(g16),double,local,local,16384,16384,20,1,1,1,20,1.546500001e-07,2.494472841e-08,3.390582530e-02,2.091427910e-04,3.341331000e-04,1.282158029e-04,3.424011305e-02,3.422706100e-02,3.388780900e-02,2.842282193e-04,8.301030399e-01,3.310900146e-02,3.315847306e-02,3.274809424e-02,1.797196862e-04,5.428121608e-01,3.277471371e-02,3.280435181e-02,3.243107224e-02,1.492650198e-04,4.554273796e-01,1.131111593e-03,1.581812081e-04,6.058697590e-01,324.305106,327.612877,327.612877,12,32,-1.000e+00,1.321971530e-01,3.051330059e-04,4.720173650e-01,4.549586,6.206768006e-04,1.175667714e-04,4.223519,4.993711993e-04,1.131119348e-04,5.249482,1.106359311e-05,5.019020508e-07,2.420599776e-05,8.492260190e-01,0.000000000e+00,1.598276001e-03,0.000000000e+00,1.456718260e+00,2.001219982e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp_smem(blk64)(g16),double,local,local,16384,16384,32,1,1,1,20,2.602000000e-07,1.894431174e-07,5.423241060e-02,1.230068377e-03,5.531200500e-04,2.072884317e-04,5.478579085e-02,5.443537200e-02,5.417861100e-02,1.263549815e-03,2.306345852e+00,5.261449551e-02,5.259677092e-02,5.239189723e-02,2.001515069e-04,3.804113390e-01,5.206111526e-02,5.208171272e-02,5.189027023e-02,1.022561467e-04,1.964155899e-01,2.171295335e-03,1.247707959e-03,6.089112300e-01,326.523499,329.994260,329.994260,7,32,-1.000e+00,1.368780970e-01,3.131420017e-04,4.703606130e-01,4.565611,1.290643197e-03,1.242281466e-03,3.249778,8.682896078e-04,2.116382582e-04,4.830536,1.236253005e-05,9.936401037e-07,2.562799637e-05,8.483840360e-01,0.000000000e+00,2.422293001e-03,0.000000000e+00,1.459743187e+00,1.993209953e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp_smem(blk128)(g16),double,local,local,16384,16384,3,1,1,1,20,1.062500000e-07,8.496903468e-09,5.725276550e-03,1.255344859e-04,4.437375000e-05,4.922358094e-07,5.769756550e-03,5.688321500e-03,5.631962000e-03,1.256569875e-04,2.177855970e+00,5.551923237e-03,5.473134507e-03,5.419976168e-03,1.250045286e-04,2.251553619e+00,5.507443237e-03,5.429008007e-03,5.375264168e-03,1.248817245e-04,2.267508154e+00,2.178333127e-04,5.554546832e-06,6.482826020e-01,290.099965,292.442912,292.442912,8,256,-1.000e+00,1.740142800e-01,2.684130013e-04,4.725760520e-01,4.544208,1.205567997e-04,4.132096920e-06,3.261666,8.790879920e-05,4.378462405e-06,4.472999,9.367713799e-06,5.847735614e-07,2.777700138e-05,8.264636400e-01,0.000000000e+00,2.863360060e-04,0.000000000e+00,1.475060355e+00,1.899150011e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp_smem(blk128)(g16),double,local,local,16384,16384,6,1,1,1,20,1.305000000e-07,6.005041741e-08,1.092215285e-02,1.899591839e-05,9.062995000e-05,3.697097303e-06,1.101291330e-02,1.100372550e-02,1.098942300e-02,1.851414583e-05,1.681130626e-01,1.058966434e-02,1.058278249e-02,1.056764679e-02,1.589816396e-05,1.501290640e-01,1.049890389e-02,1.049310398e-02,1.047779179e-02,1.604952110e-05,1.528685400e-01,4.232489556e-04,6.487287537e-06,6.101036940e-01,304.185795,306.815407,306.815407,8,144,-1.000e+00,1.372890250e-01,2.627809954e-04,4.711495240e-01,4.557966,2.325935997e-04,1.928917529e-06,3.381142,1.808736004e-04,6.854907162e-06,4.347965,9.781755475e-06,6.032921027e-07,2.851499448e-05,8.276546170e-01,0.000000000e+00,5.634909976e-04,0.000000000e+00,1.438350317e+00,1.977060019e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp_smem(blk128)(g16),double,local,local,16384,16384,8,1,1,1,20,1.491500000e-07,3.977472751e-08,2.530483410e-02,9.923781432e-04,1.215353500e-04,3.344618022e-06,2.542651860e-02,2.516772050e-02,2.515368200e-02,9.929362842e-04,3.905120869e+00,2.463064141e-02,2.463041527e-02,2.462158738e-02,6.185429832e-06,2.511274363e-02,2.450895691e-02,2.450868797e-02,2.450019264e-02,6.866446350e-06,2.801606929e-02,7.958771908e-04,9.919591996e-04,6.154387000e-01,174.374968,175.240722,175.240722,8,112,-1.000e+00,1.392875250e-01,2.597980056e-04,4.744861920e-01,4.525914,3.104095966e-04,4.254461732e-06,3.378040,4.751791887e-04,9.910549296e-04,2.206696,1.028840556e-05,6.263950509e-07,2.581399895e-05,8.297358470e-01,0.000000000e+00,6.336359947e-04,0.000000000e+00,1.445833997e+00,1.880549971e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp_smem(blk128)(g16),double,local,local,16384,16384,20,1,1,1,20,2.327500000e-07,7.110916367e-08,3.245459400e-02,4.644237170e-04,3.361141500e-04,1.318541407e-04,3.279094090e-02,3.261355650e-02,3.256874100e-02,5.074212775e-04,1.547443482e+00,3.156497897e-02,3.153477661e-02,3.151417046e-02,1.339678187e-04,4.244191603e-01,3.122863207e-02,3.122792053e-02,3.121167946e-02,1.203350646e-05,3.853356890e-02,1.225961931e-03,4.612895763e-04,6.132870900e-01,340.168712,343.832487,343.832487,6,64,-1.000e+00,1.335182590e-01,3.129079996e-04,4.781082860e-01,4.491626,6.263023973e-04,1.173281061e-04,4.185582,5.883407995e-04,4.567757851e-04,4.455649,1.131873460e-05,1.026682383e-06,2.720500197e-05,8.300215290e-01,0.000000000e+00,1.680738002e-03,0.000000000e+00,1.445016562e+00,1.937100023e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp_smem(blk128)(g16),double,local,local,16384,16384,32,1,1,1,20,2.233000000e-07,7.802637872e-08,6.830266160e-02,2.518183996e-04,5.821190000e-04,2.150650223e-04,6.888500390e-02,6.874485100e-02,6.866984600e-02,4.264527320e-04,6.190792014e-01,6.694896065e-02,6.688816473e-02,6.685805598e-02,2.129020676e-04,3.180065314e-01,6.636661835e-02,6.636651230e-02,6.635763550e-02,4.073493863e-06,6.137865639e-03,1.936043253e-03,2.535384859e-04,6.103101960e-01,256.611440,258.863109,258.863109,4,48,-1.000e+00,1.358310160e-01,3.159720000e-04,4.727566840e-01,4.542471,1.018087995e-03,1.890137371e-04,4.119785,9.055952013e-04,1.846674600e-04,4.631544,1.236005653e-05,9.266820320e-07,2.832300379e-05,8.296525690e-01,0.000000000e+00,2.445277001e-03,0.000000000e+00,1.442436365e+00,2.860960012e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
