kernel,scalar,a_mode,x_mode,M,N,k,P,pr,pc,reps,t_bcast_mean_s,t_bcast_std_s,t_local_mean_s,t_local_std_s,t_reduce_mean_s,t_reduce_std_s,t_total_mean_s,t_total_median_s,t_total_min_s,t_total_std_s,t_total_cv_pct,t_official_mean_s,t_official_median_s,t_official_min_s,t_official_std_s,t_official_cv_pct,t_kernel_mean_s,t_kernel_median_s,t_kernel_min_s,t_kernel_std_s,t_kernel_cv_pct,t_transfer_runtime_overhead_mean_s,t_transfer_runtime_overhead_std_s,t_setup_s,gflops,gflops_compute,gflops_kernel,blocks_per_sm,x_rows_per_tile,rel_err,t_setup_device_init_s,t_setup_device_alloc_s,t_setup_h2d_A_s,bw_h2d_A_gbs,t_h2d_X_mean_s,t_h2d_X_std_s,bw_h2d_X_gbs,t_d2h_Y_mean_s,t_d2h_Y_std_s,bw_d2h_Y_gbs,t_launch_overhead_mean_s,t_launch_overhead_std_s,t_prep_alloc_buffers_s,t_prep_gen_A_s,t_prep_distrib_A_s,t_prep_gen_X_s,t_prep_distrib_X_s,t_prep_total_s,t_io_csv_raw_s,x_layout,t_prep_convert_X_s,group_timing,t_local_group_mean_s,t_local_group_std_s,gflops_local_group
cuda_warp_smem(blk64)(g8),double,local,local,16384,16384,3,1,1,1,20,1.358000000e-07,2.285330796e-08,5.924036900e-03,1.726005792e-05,4.503055000e-05,1.850525430e-06,5.969203250e-03,5.970863000e-03,5.924982000e-03,1.813036782e-05,3.037317891e-01,5.751160002e-03,5.751762968e-03,5.712184994e-03,1.646580973e-05,2.863041494e-01,5.705993652e-03,5.706815958e-03,5.667551994e-03,1.565846938e-05,2.744214301e-01,2.180432477e-04,6.063087812e-06,6.403257550e-01,280.050066,282.266829,282.266829,16,128,-1.000e+00,1.604841940e-01,2.650370006e-04,4.781470870e-01,4.491262,1.198928017e-04,4.481098386e-06,3.279730,8.859199882e-05,3.120296100e-06,4.438505,9.558447124e-06,8.893022230e-07,2.712800051e-05,8.632255300e-01,0.000000000e+00,2.850670062e-04,0.000000000e+00,1.503863480e+00,1.795779972e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp_smem(blk64)(g8),double,local,local,16384,16384,6,1,1,1,20,1.519500000e-07,1.861373291e-08,1.313324540e-02,7.468994151e-05,8.982240000e-05,1.487931676e-06,1.322321975e-02,1.321024100e-02,1.312677300e-02,7.503033308e-05,5.674134931e-01,1.281101441e-02,1.279928749e-02,1.272488479e-02,7.353770113e-05,5.740193461e-01,1.272104006e-02,1.271017599e-02,1.263545609e-02,7.319948974e-05,5.754206371e-01,4.122053419e-04,7.524550260e-06,6.186063210e-01,251.441874,253.220292,253.220292,16,72,-1.000e+00,1.462383720e-01,3.281340032e-04,4.707447220e-01,4.561886,2.330079995e-04,4.623140242e-06,3.375129,1.693071999e-04,5.150900116e-06,4.645000,9.890142489e-06,4.338253368e-07,2.427800064e-05,8.636279140e-01,0.000000000e+00,5.422510003e-04,0.000000000e+00,1.482800764e+00,1.774709963e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp_smem(blk64)(g8),double,local,local,16384,16384,8,1,1,1,20,1.209000000e-07,2.658432460e-08,2.348915975e-02,1.344627649e-05,1.195989000e-04,3.315260772e-06,2.360887955e-02,2.360367800e-02,2.358855900e-02,1.461267544e-05,6.189482821e-02,2.306145421e-02,2.305956225e-02,2.304833235e-02,9.305419282e-06,4.035053123e-02,2.294173441e-02,2.294091225e-02,2.292985535e-02,7.585329911e-06,3.306345447e-02,5.474253407e-04,1.139636778e-05,6.215684820e-01,186.240090,187.211970,187.211970,16,56,-1.000e+00,1.430198920e-01,2.630930030e-04,4.769702390e-01,4.502343,3.082863957e-04,4.812070980e-06,3.401305,2.289391994e-04,9.548985344e-06,4.580151,1.019974555e-05,1.346749845e-06,2.616500569e-05,8.632986850e-01,0.000000000e+00,6.703079998e-04,0.000000000e+00,1.485563640e+00,2.071929994e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp_smem(blk64)(g8),double,local,local,16384,16384,20,1,1,1,20,1.151500001e-07,3.458060757e-08,3.361839565e-02,1.485205834e-04,3.093708000e-04,9.658802800e-06,3.392788160e-02,3.390120100e-02,3.375166100e-02,1.482750886e-04,4.370301992e-01,3.286514830e-02,3.287516089e-02,3.270258278e-02,9.033474831e-05,2.748648736e-01,3.255566235e-02,3.256608009e-02,3.237603378e-02,9.042702877e-05,2.777612933e-01,1.062733304e-03,1.233597351e-04,6.135270160e-01,326.711389,329.817226,329.817226,12,32,-1.000e+00,1.396303420e-01,3.505060013e-04,4.722488010e-01,4.547356,6.247904003e-04,1.240955359e-04,4.195711,4.268271998e-04,1.475868521e-05,6.141689,1.111570409e-05,7.836311264e-07,3.065299825e-05,8.554861530e-01,0.000000000e+00,1.668951998e-03,0.000000000e+00,1.470712774e+00,1.996430001e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp_smem(blk64)(g8),double,local,local,16384,16384,32,1,1,1,20,2.893500000e-07,2.278416521e-07,5.352423755e-02,2.540026511e-04,6.625935000e-04,2.864537277e-04,5.418712040e-02,5.402867600e-02,5.393868000e-02,3.599634210e-04,6.642970107e-01,5.229179139e-02,5.221516547e-02,5.211623252e-02,2.834828536e-04,5.421173115e-01,5.162890854e-02,5.163486481e-02,5.153465652e-02,5.099974284e-05,9.878136936e-02,1.895329011e-03,2.667753832e-04,6.171310830e-01,328.538547,332.756777,332.756777,7,32,-1.000e+00,1.325246950e-01,3.234800024e-04,4.829072400e-01,4.446990,1.015859199e-03,1.954089596e-04,4.128824,8.668559968e-04,1.861920078e-04,4.838525,1.261381576e-05,7.705374421e-07,2.646400389e-05,8.434398560e-01,0.000000000e+00,2.517096000e-03,0.000000000e+00,1.463114499e+00,1.964049952e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp_smem(blk128)(g8),double,local,local,16384,16384,3,1,1,1,20,1.632000000e-07,1.730104954e-08,5.871161200e-03,6.528990343e-06,4.437060000e-05,7.757849946e-07,5.915695000e-03,5.914260500e-03,5.906280000e-03,6.531453131e-06,1.104088891e-01,5.699655365e-03,5.698653995e-03,5.690811088e-03,7.646536224e-06,1.341578698e-01,5.655121565e-03,5.654399872e-03,5.646368027e-03,7.885874570e-06,1.394465968e-01,2.160396351e-04,4.477239474e-06,6.434761270e-01,282.580723,284.806032,284.806032,8,256,-1.000e+00,1.741758100e-01,2.560319990e-04,4.676201850e-01,4.592367,1.188192006e-04,1.298057983e-06,3.309364,8.759199977e-05,4.010743584e-06,4.489177,9.628434746e-06,5.007622346e-07,3.118300083e-05,8.322178950e-01,0.000000000e+00,2.865709976e-04,0.000000000e+00,1.476011776e+00,1.786729990e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp_smem(blk128)(g8),double,local,local,16384,16384,6,1,1,1,20,2.191000000e-07,1.016515721e-07,1.088337265e-02,5.150068975e-06,8.943615000e-05,9.612965080e-07,1.097302790e-02,1.097296500e-02,1.096545000e-02,5.091197397e-06,4.639737950e-02,1.055473847e-02,1.055468468e-02,1.055009228e-02,2.594697028e-06,2.458324321e-02,1.046508322e-02,1.046553612e-02,1.046028805e-02,2.489013153e-06,2.378397860e-02,4.182894324e-04,4.814248552e-06,6.087982080e-01,305.192353,307.806962,307.806962,8,144,-1.000e+00,1.355602880e-01,2.544540039e-04,4.716311390e-01,4.553312,2.291343994e-04,9.549591883e-07,3.432187,1.797567993e-04,4.515580310e-06,4.374978,9.398233595e-06,5.519439218e-07,2.368599962e-05,8.292864970e-01,0.000000000e+00,5.370439976e-04,0.000000000e+00,1.438645435e+00,1.843740029e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp_smem(blk128)(g8),double,local,local,16384,16384,8,1,1,1,20,2.006500000e-07,2.806810327e-08,2.501367985e-02,8.752258321e-06,1.206744000e-04,2.085227954e-06,2.513455490e-02,2.513334200e-02,2.512024900e-02,9.626653153e-06,3.830047197e-02,2.458563984e-02,2.458682307e-02,2.457617237e-02,4.229308314e-06,1.720235203e-02,2.446476479e-02,2.446537590e-02,2.445599937e-02,3.794576000e-06,1.551037189e-02,5.489150642e-04,8.226992805e-06,6.100079860e-01,174.694144,175.557269,175.557269,8,112,-1.000e+00,1.387580450e-01,2.528629993e-04,4.696406900e-01,4.572610,3.080848023e-04,4.989787724e-06,3.403530,2.301839992e-04,6.310240021e-06,4.555382,1.064626266e-05,9.511825393e-07,3.063100303e-05,8.251507960e-01,0.000000000e+00,6.340019972e-04,0.000000000e+00,1.435823415e+00,1.814260031e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp_smem(blk128)(g8),double,local,local,16384,16384,20,1,1,1,20,2.219000000e-07,7.608091260e-08,3.228668365e-02,1.594510315e-04,3.277533500e-04,1.296036897e-04,3.261465890e-02,3.252910150e-02,3.250685300e-02,2.639975097e-04,8.094443377e-01,3.150448425e-02,3.147451974e-02,3.145556950e-02,1.298510436e-04,4.121668603e-01,3.117650900e-02,3.117353630e-02,3.116048050e-02,1.100377840e-05,3.529509478e-02,1.110174651e-03,1.574797356e-04,6.085956430e-01,340.821902,344.407331,344.407331,6,64,-1.000e+00,1.384189600e-01,3.025849946e-04,4.685204960e-01,4.583543,6.234911978e-04,1.166808247e-04,4.204454,4.755679980e-04,1.142401141e-04,5.512230,1.111545531e-05,7.007896129e-07,6.965499779e-05,8.269686460e-01,0.000000000e+00,1.589846004e-03,0.000000000e+00,1.437223790e+00,1.889229970e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_warp_smem(blk128)(g8),double,local,local,16384,16384,32,1,1,1,20,1.779000000e-07,7.636401747e-08,5.904335960e-02,2.558830986e-04,6.087834000e-04,2.257211946e-04,5.965232090e-02,5.950135800e-02,5.943542100e-02,4.423867068e-04,7.416085412e-01,5.775405598e-02,5.769622659e-02,5.765142706e-02,2.240794553e-04,3.879891230e-01,5.714509468e-02,5.714384079e-02,5.713020706e-02,8.021297315e-06,1.403672067e-02,1.898264919e-03,2.591689959e-04,6.129081220e-01,297.466020,300.635939,300.635939,4,56,-1.000e+00,1.342722120e-01,3.260230005e-04,4.769482050e-01,4.502551,1.020420802e-03,1.880551505e-04,4.110367,8.646079957e-04,1.867729102e-04,4.851105,1.323612183e-05,3.437379452e-06,2.505999873e-05,8.272964990e-01,0.000000000e+00,2.495055996e-03,0.000000000e+00,1.442724737e+00,1.794809900e-02,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
