kernel,scalar,a_mode,x_mode,M,N,k,P,pr,pc,reps,t_bcast_mean_s,t_bcast_std_s,t_local_mean_s,t_local_std_s,t_reduce_mean_s,t_reduce_std_s,t_total_mean_s,t_total_median_s,t_total_min_s,t_total_std_s,t_total_cv_pct,t_official_mean_s,t_official_median_s,t_official_min_s,t_official_std_s,t_official_cv_pct,t_kernel_mean_s,t_kernel_median_s,t_kernel_min_s,t_kernel_std_s,t_kernel_cv_pct,t_transfer_runtime_overhead_mean_s,t_transfer_runtime_overhead_std_s,t_setup_s,gflops,gflops_compute,gflops_kernel,blocks_per_sm,x_rows_per_tile,rel_err,t_setup_device_init_s,t_setup_device_alloc_s,t_setup_h2d_A_s,bw_h2d_A_gbs,t_h2d_X_mean_s,t_h2d_X_std_s,bw_h2d_X_gbs,t_d2h_Y_mean_s,t_d2h_Y_std_s,bw_d2h_Y_gbs,t_launch_overhead_mean_s,t_launch_overhead_std_s,t_prep_alloc_buffers_s,t_prep_gen_A_s,t_prep_distrib_A_s,t_prep_gen_X_s,t_prep_distrib_X_s,t_prep_total_s,t_io_csv_raw_s,x_layout,t_prep_convert_X_s,group_timing,t_local_group_mean_s,t_local_group_std_s,gflops_local_group
cuda_naive(blk128),double,global,global,4096,4096,3,4,1,4,20,7.309999999e-08,8.961320383e-09,9.715081000e-04,2.771163786e-06,6.050270000e-05,1.723783693e-06,1.031999000e-03,1.031626500e-03,1.026709000e-03,2.771111064e-06,2.685187741e-01,1.947568017e-04,1.947085007e-04,1.888140072e-04,2.320762691e-06,1.191620868e+00,1.350752003e-04,1.351680011e-04,1.336960047e-04,7.081907245e-07,5.242936695e-01,8.382432507e-04,2.523374284e-06,4.255991720e-01,516.866652,745.238917,745.238917,-1,-1,-1.000e+00,4.177910440e-01,1.153669989e-03,7.782131986e-03,17.246910,7.903151989e-04,1.992141066e-06,0.124386,3.475040020e-05,3.219753565e-06,11.315438,7.049001009e-04,4.210202112e-06,2.247301745e-05,4.675197302e-02,8.927933100e-02,7.655998343e-05,5.960575800e-02,5.155790280e-01,3.170080017e-04,row,0.000000000e+00,1,9.706406500e-04,2.779875618e-06,103.708098
cuda_naive(blk128),double,global,global,4096,4096,6,4,1,4,20,6.465500000e-07,2.413274724e-06,1.210904550e-03,3.051707331e-04,1.057261000e-04,1.015578115e-05,1.316522650e-03,1.248655000e-03,1.229091000e-03,3.074885463e-04,2.335611516e+01,2.739425001e-04,2.696769956e-04,2.624840057e-04,1.013238992e-05,3.698728719e+00,1.685184009e-04,1.681120023e-04,1.672639996e-04,9.308474741e-07,5.523714140e-01,1.044205850e-03,3.050268649e-04,4.339322920e-01,734.922810,1194.686105,1194.686105,-1,-1,-1.000e+00,4.257567690e-01,4.989876994e-03,7.877221011e-03,17.038716,9.060096025e-04,4.991655352e-06,0.217004,1.213680023e-04,3.028546083e-04,6.479731,8.810384995e-04,3.053798633e-04,2.966000466e-05,4.503112199e-02,8.892516000e-02,1.509819995e-04,7.027758000e-02,5.236728510e-01,3.275649797e-04,row,0.000000000e+00,1,1.209416600e-03,3.052446986e-04,166.465875
cuda_naive(blk128),double,global,global,4096,4096,8,4,1,4,20,1.639500000e-07,6.378211260e-09,1.375528950e-03,2.595455484e-05,1.843884000e-04,1.733717072e-06,1.559826800e-03,1.566827500e-03,1.482419000e-03,2.596553655e-05,1.664642289e+00,4.532310511e-04,4.076769972e-04,4.047959939e-04,2.039981824e-04,4.500975428e+01,2.782624021e-04,2.238559946e-04,2.232320011e-04,2.360878788e-04,8.484361416e+01,1.152583149e-03,2.592173782e-05,4.176706150e-01,592.270665,964.684607,964.684607,-1,-1,-1.000e+00,4.080819330e-01,2.845003997e-03,8.214411995e-03,16.339298,1.063279986e-03,7.343225777e-05,0.246543,6.358559988e-05,2.260536578e-06,16.490778,9.810561988e-04,5.408690896e-06,2.325201058e-05,4.617812001e-02,8.886740301e-02,1.969120058e-04,5.500448300e-02,5.028341201e-01,3.337470116e-04,row,0.000000000e+00,1,1.374216500e-03,2.597245854e-05,195.337093
cuda_naive(blk128),double,global,global,4096,4096,20,4,1,4,20,1.636500000e-07,2.263735852e-08,2.586213550e-03,6.397195154e-06,4.069695500e-04,1.332429736e-05,2.993135350e-03,2.992063000e-03,2.967272000e-03,1.520578894e-05,5.080220958e-01,2.739588497e-03,2.741468426e-03,2.681014980e-03,2.474706157e-05,9.033130925e-01,2.344049597e-03,2.344655991e-03,2.333408117e-03,3.798037658e-06,1.620288949e-01,1.995708950e-03,6.378086516e-06,4.207144280e-01,244.959650,286.294557,286.294557,-1,-1,-1.000e+00,4.128325180e-01,7.800017018e-03,7.895964984e-03,16.998268,1.068287998e-04,1.252908985e-06,6.134675,1.396816015e-04,5.552185217e-06,18.767253,1.804974550e-03,5.630923480e-06,2.552600927e-05,4.567561101e-02,8.842844100e-02,4.489919811e-04,6.901439998e-02,5.105649080e-01,3.026120248e-04,row,0.000000000e+00,1,2.584739800e-03,6.284704110e-06,259.634892
cuda_naive(blk128),double,global,global,4096,4096,32,4,1,4,20,2.338500000e-07,5.013169499e-08,3.788336450e-03,1.601748970e-05,9.597982000e-04,2.293227009e-05,4.747984150e-03,4.744099500e-03,4.715414000e-03,2.644573173e-05,5.569886271e-01,4.182353326e-03,4.204717950e-03,3.761757937e-03,1.955445927e-04,4.675468032e+00,3.410001576e-03,3.394527912e-03,3.367295980e-03,3.419079537e-05,1.002662157e+00,2.945998496e-03,1.869693513e-05,4.225246770e-01,256.731495,314.880155,314.880155,-1,-1,-1.000e+00,4.122132230e-01,7.491049008e-03,8.808791987e-03,15.236792,1.629072003e-04,1.830424023e-06,6.436646,2.321743995e-04,5.383029401e-06,18.065316,2.620804897e-03,9.607201405e-06,3.126199590e-05,4.461258900e-02,8.710164399e-02,6.704799889e-04,7.398368002e-02,5.053011701e-01,3.339099931e-04,row,0.000000000e+00,1,3.786934450e-03,1.598321603e-05,283.538529
cuda_naive(blk128),double,global,global,4096,4096,3,4,2,2,20,5.358550000e-06,1.051828757e-06,1.075217900e-03,6.364390845e-06,1.335855000e-05,8.905706908e-07,1.092694650e-03,1.090867000e-03,1.083154000e-03,6.671732816e-06,6.105761400e-01,6.447546083e-04,1.022980021e-03,1.734320066e-04,4.360939994e-04,6.763720550e+01,6.297552072e-04,1.010128021e-03,1.576959938e-04,4.367973521e-04,6.935986351e+01,9.189419012e-04,5.626970144e-06,4.178102730e-01,156.126524,159.845119,159.845119,-1,-1,-1.000e+00,4.099435660e-01,6.286630000e-03,7.943206991e-03,16.897171,7.457664013e-04,1.229680638e-04,0.263632,2.466879999e-05,1.745653354e-06,7.969905,7.767177509e-04,5.197639857e-06,2.031799522e-05,4.429108099e-02,8.875031798e-02,7.782297325e-05,5.196333301e-02,5.065771570e-01,1.980599773e-04,row,0.000000000e+00,1,1.073128650e-03,5.916908246e-06,93.803568
cuda_naive(blk128),double,global,global,4096,4096,6,4,2,2,20,1.548840000e-05,3.976803165e-06,1.149304050e-03,5.024721804e-06,2.378630000e-05,4.158724072e-06,1.183211700e-03,1.181177000e-03,1.167760000e-03,6.899730011e-06,5.831357153e-01,1.070563595e-03,1.069872002e-03,1.047456994e-03,1.185620379e-05,1.107473096e+00,1.032156795e-03,1.030911982e-03,1.018815994e-03,1.019074938e-05,9.873257073e-01,8.959738479e-04,1.782348188e-05,4.199448680e-01,188.056639,195.054272,195.054272,-1,-1,-1.000e+00,4.119895760e-01,1.165089023e-03,7.839724014e-03,17.120211,7.306080014e-05,3.030015143e-06,5.382038,3.365599997e-05,1.508879147e-06,11.683385,8.182346479e-04,4.817871029e-06,1.918402268e-05,4.681156800e-02,9.151457401e-02,1.667580218e-04,7.438029899e-02,5.122440010e-01,2.201129973e-04,row,0.000000000e+00,1,1.141478900e-03,3.857331391e-06,176.373468
cuda_naive(blk128),double,global,global,4096,4096,8,4,2,2,20,2.556605000e-05,5.053354566e-06,1.339609800e-03,5.923916144e-06,3.214990000e-05,1.323414718e-06,1.383738300e-03,1.383831000e-03,1.372829000e-03,6.277644698e-06,4.536728295e-01,1.240735461e-03,1.240800533e-03,1.229748944e-03,4.552607062e-06,3.669281008e-01,1.183312011e-03,1.182368040e-03,1.179487944e-03,4.022376114e-06,3.399252334e-01,1.037189349e-03,5.781561450e-06,4.171056930e-01,216.351885,226.850952,226.850952,-1,-1,-1.000e+00,4.078235450e-01,1.005921501e-02,8.166298998e-03,16.435564,8.827199973e-05,1.915827540e-06,5.939460,4.168320019e-05,4.026293850e-06,12.577921,9.547717488e-04,7.507210703e-06,2.036002115e-05,4.692469200e-02,9.201754100e-02,1.973519975e-04,6.533965300e-02,5.062880670e-01,2.291599812e-04,row,0.000000000e+00,1,1.325679650e-03,4.424957892e-06,202.488932
cuda_naive(blk128),double,global,global,4096,4096,20,4,2,2,20,5.606445000e-05,9.458284302e-06,2.603546900e-03,1.008888450e-05,1.003512500e-04,5.937710474e-06,2.737444250e-03,2.736574000e-03,2.718418000e-03,1.124093889e-05,4.106362674e-01,2.453199838e-03,2.451018007e-03,2.436790104e-03,1.586581263e-05,6.467395109e-01,2.300779188e-03,2.301440001e-03,2.287519932e-03,1.230519478e-05,5.348272815e-01,2.020247651e-03,9.794560328e-06,4.195681130e-01,273.556451,291.678855,291.678855,-1,-1,-1.000e+00,4.115886490e-01,2.913613018e-03,7.779998996e-03,17.251638,1.923184015e-04,1.472675855e-06,6.815364,7.459839918e-05,2.261278822e-06,17.570350,1.848754852e-03,9.721880913e-06,3.136901069e-05,4.692116802e-02,9.188576401e-02,4.826750082e-04,5.798113300e-02,5.128654750e-01,3.474169935e-04,row,0.000000000e+00,1,2.580024600e-03,7.786065924e-06,260.109396
cuda_naive(blk128),double,global,global,4096,4096,32,4,2,2,20,8.834320000e-05,4.520722923e-06,3.759529700e-03,9.511004535e-06,1.659136500e-04,6.955525908e-06,3.981976200e-03,3.982788000e-03,3.966816000e-03,9.362711166e-06,2.351272508e-01,3.552984307e-03,3.553461488e-03,3.538175114e-03,9.623124531e-06,2.708462436e-01,3.300737607e-03,3.300352097e-03,3.297183990e-03,2.658697070e-06,8.054857386e-02,2.921946048e-03,8.225683983e-06,4.178502670e-01,302.208434,325.303599,325.303599,-1,-1,-1.000e+00,4.100248230e-01,5.047120008e-03,7.683625998e-03,17.468019,2.987615988e-04,1.251388738e-06,7.019483,1.120896000e-04,3.483486198e-06,18.709604,2.658568448e-03,7.632588593e-06,2.975401003e-05,4.666460599e-02,9.136759400e-02,7.089239953e-04,6.359034800e-02,5.110719550e-01,3.350809857e-04,row,0.000000000e+00,1,3.726554700e-03,5.258872744e-06,288.132581
