kernel,scalar,a_mode,x_mode,M,N,k,P,pr,pc,reps,t_bcast_mean_s,t_bcast_std_s,t_local_mean_s,t_local_std_s,t_reduce_mean_s,t_reduce_std_s,t_total_mean_s,t_total_median_s,t_total_min_s,t_total_std_s,t_total_cv_pct,t_official_mean_s,t_official_median_s,t_official_min_s,t_official_std_s,t_official_cv_pct,t_kernel_mean_s,t_kernel_median_s,t_kernel_min_s,t_kernel_std_s,t_kernel_cv_pct,t_transfer_runtime_overhead_mean_s,t_transfer_runtime_overhead_std_s,t_setup_s,gflops,gflops_compute,gflops_kernel,blocks_per_sm,x_rows_per_tile,rel_err,t_setup_device_init_s,t_setup_device_alloc_s,t_setup_h2d_A_s,bw_h2d_A_gbs,t_h2d_X_mean_s,t_h2d_X_std_s,bw_h2d_X_gbs,t_d2h_Y_mean_s,t_d2h_Y_std_s,bw_d2h_Y_gbs,t_launch_overhead_mean_s,t_launch_overhead_std_s,t_prep_alloc_buffers_s,t_prep_gen_A_s,t_prep_distrib_A_s,t_prep_gen_X_s,t_prep_distrib_X_s,t_prep_total_s,t_io_csv_raw_s,x_layout,t_prep_convert_X_s,group_timing,t_local_group_mean_s,t_local_group_std_s,gflops_local_group
cublas,double,global,global,4096,4096,3,4,1,4,20,1.552000000e-07,6.725802633e-08,6.432656400e-03,1.075528909e-05,6.215610000e-05,2.571284707e-06,6.494815900e-03,6.498665000e-03,6.474875000e-03,1.144512723e-05,1.762194249e-01,3.978200251e-03,3.975314424e-03,1.556710959e-03,2.480164949e-03,6.234389404e+01,3.936694354e-03,3.932591915e-03,1.495967984e-03,2.501073636e-03,6.353232971e+01,4.935081585e-03,8.567433119e-06,4.557189950e-01,25.303728,25.570513,25.570513,-1,-1,-1.000e+00,4.296918000e-01,3.467531991e-03,7.920630014e-03,16.945335,3.457188797e-03,4.922148666e-04,0.028435,3.368159989e-05,2.055393749e-06,11.674505,4.831108307e-03,4.722089287e-05,3.449202632e-05,4.463870500e-02,8.744360899e-02,7.687599282e-05,4.311344700e-02,5.432280650e-01,2.840500092e-04,row,0.000000000e+00,1,6.431210050e-03,1.080626358e-05,15.652310
cublas,double,global,global,4096,4096,6,4,1,4,20,1.995500000e-07,4.007949336e-08,6.471222750e-03,1.237004261e-05,1.083605000e-04,9.807151384e-06,6.579521150e-03,6.583961000e-03,6.555130000e-03,1.762515586e-05,2.678790061e-01,1.607291047e-03,1.604588000e-03,1.596299038e-03,1.066329212e-05,6.634325587e-01,1.499100792e-03,1.501071990e-03,1.495391965e-03,2.937286463e-06,1.959365560e-01,4.973036783e-03,9.976233594e-06,4.410078750e-01,125.258330,134.298236,134.298236,-1,-1,-1.000e+00,4.121004150e-01,5.279286008e-03,7.860329002e-03,17.075332,4.904230380e-03,1.005993401e-05,0.040089,5.214879978e-05,1.872256084e-06,15.080539,4.809260385e-03,1.035480437e-05,2.447099541e-05,4.655442000e-02,9.042343099e-02,1.494579774e-04,4.104369401e-02,5.302211880e-01,3.110140096e-04,row,0.000000000e+00,1,6.469484400e-03,1.236321089e-05,31.119418
cublas,double,global,global,4096,4096,8,4,1,4,20,1.979500000e-07,4.782036011e-08,6.485914100e-03,1.242248386e-05,1.947567500e-04,5.965822040e-06,6.680697550e-03,6.675934000e-03,6.662356000e-03,1.274869899e-05,1.908288602e-01,5.084489826e-03,6.528886422e-03,1.688327059e-03,2.277412906e-03,4.479137503e+01,4.918635231e-03,6.375711918e-03,1.495551944e-03,2.297492824e-03,4.670996559e+01,4.988769183e-03,9.981095879e-06,4.536128830e-01,52.794964,54.575191,54.575191,-1,-1,-1.000e+00,4.240580680e-01,6.204640988e-03,8.774723014e-03,15.295950,3.803443193e-03,7.483886843e-04,0.068923,6.168159973e-05,2.566212307e-06,16.999818,4.805117035e-03,1.167047672e-05,2.439101809e-05,4.647281198e-02,8.922931799e-02,1.897669863e-04,4.220537501e-02,5.344037430e-01,3.317800001e-04,row,0.000000000e+00,1,6.484680650e-03,1.241097341e-05,41.395324
cublas,double,global,global,4096,4096,20,4,1,4,20,1.710500000e-07,3.149849621e-08,6.567753600e-03,2.073160460e-05,4.103698000e-04,1.755392764e-05,6.978007150e-03,6.974064500e-03,6.935586000e-03,2.245659422e-05,3.218195931e-01,6.482394087e-03,6.465544780e-03,6.449586127e-03,5.437955290e-05,8.388807001e-01,6.342612720e-03,6.338463783e-03,6.237855911e-03,2.731533785e-05,4.306638141e-01,4.910282048e-03,3.298452223e-04,4.491935080e-01,103.524814,105.806340,105.806340,-1,-1,-1.000e+00,4.230413780e-01,5.231577001e-03,7.924083999e-03,16.937949,1.078032002e-04,2.685719096e-06,6.079226,1.430480018e-04,7.468685433e-06,18.325597,4.710426047e-03,3.339183791e-04,3.663700772e-05,4.606092500e-02,8.863079600e-02,4.221340059e-04,4.754339001e-02,5.379708360e-01,3.240059887e-04,row,0.000000000e+00,1,6.566342600e-03,2.073460409e-05,102.201283
cublas,double,global,global,4096,4096,32,4,1,4,20,2.615500000e-07,1.143270816e-07,6.704053200e-03,1.687312869e-05,9.389389500e-04,1.573281081e-05,7.642793200e-03,7.639351000e-03,7.594364000e-03,2.562766723e-05,3.353180776e-01,6.775599553e-03,6.512885081e-03,6.450246088e-03,3.555811818e-04,5.247966310e+00,6.305052853e-03,6.295952082e-03,6.274784088e-03,3.413721948e-05,5.414263811e-01,5.058638806e-03,3.234908037e-04,4.472184300e-01,158.471854,170.298624,170.298624,-1,-1,-1.000e+00,4.206341600e-01,1.009525801e-02,8.017184009e-03,16.741256,1.639168009e-04,5.197199459e-06,6.397001,2.490719981e-04,3.661134677e-05,16.839725,4.720386007e-03,3.344407323e-04,3.076100256e-05,4.673196899e-02,9.072521000e-02,7.144939736e-04,3.867660201e-02,5.381515070e-01,3.443900205e-04,row,0.000000000e+00,1,6.702568950e-03,1.682729289e-05,160.198550
cublas,double,global,global,4096,4096,3,4,2,2,20,6.842400000e-06,3.385179268e-06,7.609774200e-03,1.137915378e-05,1.509965000e-05,2.050783760e-06,7.629720000e-03,7.625089000e-03,7.619374000e-03,1.187653031e-05,1.556614176e-01,2.291638142e-03,1.809551496e-03,1.807112045e-03,1.510839425e-03,6.592835917e+01,2.271291184e-03,1.789647996e-03,1.788159966e-03,1.512703088e-03,6.660101963e+01,5.821076948e-03,1.085319143e-05,4.495195820e-01,43.926349,44.319855,44.319855,-1,-1,-1.000e+00,4.213468830e-01,9.464510978e-03,8.563780022e-03,15.672720,5.685324860e-03,4.203918022e-04,0.034582,2.487200005e-05,2.421893102e-06,7.904793,5.681001004e-03,7.470946319e-06,6.041300367e-05,4.640722499e-02,9.135042800e-02,8.950900519e-05,4.501224501e-02,5.340655880e-01,2.468049934e-04,row,0.000000000e+00,1,7.606169400e-03,1.050884524e-05,13.234427
cublas,double,global,global,4096,4096,6,4,2,2,20,2.168880000e-05,6.042420242e-06,7.609250900e-03,3.067168031e-05,2.668040000e-05,3.176138957e-06,7.649157450e-03,7.656296000e-03,7.559355000e-03,3.171112781e-05,4.145702062e-01,7.516887481e-03,7.517093402e-03,7.437491925e-03,2.925951596e-05,3.892504183e-01,7.485651231e-03,7.489439964e-03,7.393343925e-03,3.262411728e-05,4.358220316e-01,5.742182846e-03,1.481479083e-05,4.494040480e-01,26.783239,26.895000,26.895000,-1,-1,-1.000e+00,4.230319920e-01,8.470413013e-03,7.957527996e-03,16.866762,7.134560049e-05,4.192719206e-06,5.511426,3.403200004e-05,1.470260084e-06,11.554302,5.668274045e-03,7.153275257e-06,1.939298818e-05,4.555990500e-02,9.027673301e-02,1.494809985e-04,3.944212798e-02,5.396978930e-01,2.046730078e-04,row,0.000000000e+00,1,7.599574050e-03,2.922409799e-05,26.491826
cublas,double,global,global,4096,4096,8,4,2,2,20,2.423235000e-05,4.844719679e-06,7.630041100e-03,9.156646789e-06,3.372310000e-05,3.275218995e-06,7.677415950e-03,7.675323000e-03,7.661628000e-03,8.678080090e-06,1.130338664e-01,7.537980131e-03,7.535682390e-03,7.520516885e-03,1.213515525e-05,1.609868299e-01,7.482022381e-03,7.478671789e-03,7.471263885e-03,1.000892175e-05,1.337729458e-01,5.753975746e-03,1.401853203e-05,4.426159100e-01,35.611059,35.877393,35.877393,-1,-1,-1.000e+00,4.162440560e-01,7.131938997e-03,9.136451001e-03,14.690357,8.787360005e-05,2.192838736e-06,5.966388,3.995040040e-05,1.870764526e-06,13.123473,5.667794945e-03,8.976426047e-06,2.053499338e-05,4.672688700e-02,9.141467500e-02,1.907899859e-04,4.414998001e-02,5.348765120e-01,2.213940024e-04,row,0.000000000e+00,1,7.619075800e-03,6.515341439e-06,35.232023
cublas,double,global,global,4096,4096,20,4,2,2,20,5.394380000e-05,1.020620631e-05,7.734560400e-03,1.223782565e-05,9.859290000e-05,6.423222932e-06,7.868575950e-03,7.867707000e-03,7.843539000e-03,1.602204744e-05,2.036206747e-01,7.583120210e-03,7.583559933e-03,7.555804140e-03,1.777551865e-05,2.344090316e-01,7.433062410e-03,7.427871943e-03,7.423488140e-03,1.475363217e-05,1.984865908e-01,5.864119990e-03,1.538564971e-05,4.441219000e-01,88.497692,90.284274,90.284274,-1,-1,-1.000e+00,4.174299040e-01,7.061253011e-03,7.749484997e-03,17.319567,1.946928002e-04,1.871449918e-06,6.732247,7.498399988e-05,3.885108945e-06,17.479996,5.686603190e-03,1.061515546e-05,3.512599505e-05,4.776471600e-02,9.236459498e-02,4.649320035e-04,4.318924801e-02,5.378423630e-01,3.216259938e-04,row,0.000000000e+00,1,7.714957800e-03,7.263597178e-06,86.985393
cublas,double,global,global,4096,4096,32,4,2,2,20,8.842750000e-05,1.439105076e-06,7.828985300e-03,9.342383394e-06,1.656090500e-04,4.687034642e-06,8.053650400e-03,8.051344000e-03,8.040756000e-03,1.208177473e-05,1.500161309e-01,7.624412643e-03,7.622565481e-03,7.606716800e-03,9.415536660e-06,1.234919606e-01,7.373388743e-03,7.371263981e-03,7.367743969e-03,5.079808284e-06,6.889380801e-02,5.966936301e-03,8.229088978e-06,4.509063400e-01,140.829448,145.623927,145.623927,-1,-1,-1.000e+00,4.217719630e-01,5.373143009e-03,8.258435002e-03,16.252199,2.996736005e-04,2.236617332e-06,6.998121,1.138544001e-04,4.982829280e-06,18.419596,5.700043500e-03,9.884566015e-06,4.201399861e-05,4.690209898e-02,9.163796701e-02,6.968210218e-04,4.427318097e-02,5.385238840e-01,3.239639918e-04,row,0.000000000e+00,1,7.798620650e-03,9.171910748e-06,137.683556
