kernel,scalar,a_mode,x_mode,M,N,k,P,pr,pc,rep,t_bcast_s,t_local_s,t_reduce_s,t_total_s,t_official_s,t_kernel_s,t_transfer_runtime_overhead_s,gflops,gflops_compute,gflops_kernel,t_h2d_X_s,t_d2h_Y_s,t_launch_overhead_s,x_layout,group_timing,t_local_group_s,gflops_local_group
cublas,double,global,global,16384,16384,3,4,1,4,1,2.660000002e-07,1.160720160e-01,3.185910000e-04,1.163905170e-01,1.160208203e-01,1.158910370e-01,5.353847178e-04,13.882101,13.897647,13.897647,7.763200253e-05,9.529600292e-05,4.058807189e-04,row,1,1.160707090e-01,13.876134
cublas,double,global,global,16384,16384,3,4,1,4,2,2.680000000e-07,1.160453670e-01,3.011810000e-04,1.163465390e-01,1.160130526e-01,1.158869095e-01,5.168382051e-04,13.883030,13.898142,13.898142,7.219199836e-05,8.841600269e-05,3.969342010e-04,row,1,1.160440210e-01,13.879325
cublas,double,global,global,16384,16384,3,4,1,4,3,2.750000001e-07,1.160542690e-01,3.034580000e-04,1.163574970e-01,1.160330912e-01,1.159091492e-01,5.440239053e-04,13.880633,13.895475,13.895475,7.606399804e-05,8.790399879e-05,3.992879059e-04,row,1,1.160529520e-01,13.878257
cublas,double,global,global,16384,16384,3,4,1,4,4,1.690000002e-07,1.160484330e-01,3.141980000e-04,1.163624460e-01,1.161888940e-01,1.158745270e-01,5.575915259e-04,13.862020,13.899627,13.899627,7.539200038e-05,8.694399893e-05,3.977835235e-04,row,1,1.160473640e-01,13.878926
cublas,double,global,global,16384,16384,3,4,1,4,5,2.430000001e-07,1.160610730e-01,3.194920000e-04,1.163802560e-01,1.160112742e-01,1.158863068e-01,5.229162095e-04,13.883243,13.898214,13.898214,7.772800326e-05,8.985599875e-05,3.934442108e-04,row,1,1.160597880e-01,13.877440
cublas,double,global,global,16384,16384,3,4,1,4,6,2.029999999e-07,1.160554160e-01,3.142720000e-04,1.163687580e-01,1.161903753e-01,1.158759003e-01,5.573691250e-04,13.861843,13.899463,13.899463,7.631999999e-05,1.124159992e-04,3.686331258e-04,row,1,1.160541770e-01,13.878111
cublas,double,global,global,16384,16384,3,4,1,4,7,9.879999996e-07,1.160505340e-01,3.118590000e-04,1.163621050e-01,1.160069887e-01,1.158851547e-01,5.235780776e-04,13.883756,13.898353,13.898353,7.823999971e-05,8.566399664e-05,3.939460778e-04,row,1,1.160486340e-01,13.878774
cublas,double,global,global,16384,16384,3,4,1,4,8,2.129999999e-07,1.160514480e-01,3.177260000e-04,1.163691260e-01,1.161948387e-01,1.158768997e-01,5.481828364e-04,13.861310,13.899343,13.899343,7.721599936e-05,8.627200127e-05,3.893988344e-04,row,1,1.160500200e-01,13.878608
cublas,double,global,global,16384,16384,3,4,1,4,9,2.000000001e-07,1.160407600e-01,3.085410000e-04,1.163493000e-01,1.161721332e-01,1.158634262e-01,5.563454058e-04,13.864020,13.900959,13.900959,7.619199902e-05,8.963199705e-05,3.970494072e-04,row,1,1.160395690e-01,13.879858
cublas,double,global,global,16384,16384,3,4,1,4,10,2.479999996e-07,1.160585690e-01,3.044590000e-04,1.163629820e-01,1.161881985e-01,1.158834915e-01,5.600645083e-04,13.862103,13.898552,13.898552,7.625599951e-05,8.588799834e-05,4.038405108e-04,row,1,1.160572280e-01,13.877746
cublas,double,global,global,16384,16384,3,4,1,4,11,1.799999998e-07,1.160480630e-01,3.024030000e-04,1.163500390e-01,1.161809170e-01,1.158783340e-01,5.533730586e-04,13.862971,13.899171,13.899171,7.644800097e-05,8.217599988e-05,3.947490577e-04,row,1,1.160464900e-01,13.879030
