kernel,scalar,a_mode,x_mode,M,N,k,P,pr,pc,reps,t_bcast_mean_s,t_bcast_std_s,t_local_mean_s,t_local_std_s,t_reduce_mean_s,t_reduce_std_s,t_total_mean_s,t_total_median_s,t_total_min_s,t_total_std_s,t_total_cv_pct,t_official_mean_s,t_official_median_s,t_official_min_s,t_official_std_s,t_official_cv_pct,t_kernel_mean_s,t_kernel_median_s,t_kernel_min_s,t_kernel_std_s,t_kernel_cv_pct,t_transfer_runtime_overhead_mean_s,t_transfer_runtime_overhead_std_s,t_setup_s,gflops,gflops_compute,gflops_kernel,blocks_per_sm,x_rows_per_tile,rel_err,t_setup_device_init_s,t_setup_device_alloc_s,t_setup_h2d_A_s,bw_h2d_A_gbs,t_h2d_X_mean_s,t_h2d_X_std_s,bw_h2d_X_gbs,t_d2h_Y_mean_s,t_d2h_Y_std_s,bw_d2h_Y_gbs,t_launch_overhead_mean_s,t_launch_overhead_std_s,t_prep_alloc_buffers_s,t_prep_gen_A_s,t_prep_distrib_A_s,t_prep_gen_X_s,t_prep_distrib_X_s,t_prep_total_s,t_io_csv_raw_s,x_layout,t_prep_convert_X_s,group_timing,t_local_group_mean_s,t_local_group_std_s,gflops_local_group
cuda_naive(blk128),double,global,global,16384,16384,3,2,1,2,20,1.286000000e-07,2.592783508e-08,1.186419630e-02,4.089623146e-05,1.429571150e-03,2.671965246e-05,1.198803420e-02,1.198541800e-02,1.189599400e-02,3.971278610e-05,3.312702102e-01,1.180150828e-02,1.179960842e-02,1.171075180e-02,4.025874221e-05,3.411321777e-01,1.167767038e-02,1.167641592e-02,1.157948780e-02,4.137499576e-05,3.543086455e-01,1.865259165e-04,3.771974552e-06,5.217668010e-01,136.475160,137.922435,137.922435,-1,-1,-1.000e+00,2.776315470e-01,1.382772985e-03,2.436847850e-01,8.812547,8.230879940e-05,7.421815968e-07,4.777326,9.242879972e-05,3.749809582e-06,8.508517,1.195598169e-05,3.930529575e-07,3.225699766e-05,7.199940210e-01,1.516710053e+00,3.274560149e-04,5.977017019e-03,2.043695986e+00,3.792229982e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_naive(blk128),double,global,global,16384,16384,6,2,1,2,20,1.986500000e-07,6.441581616e-08,1.220993735e-02,9.661249623e-05,1.562702700e-03,1.057626554e-04,1.246890635e-02,1.242201400e-02,1.233653500e-02,1.226523169e-04,9.836653951e-01,1.208969487e-02,1.206831587e-02,1.192136380e-02,9.918513025e-05,8.204105339e-01,1.182349911e-02,1.181862402e-02,1.165900803e-02,6.307937831e-05,5.335085471e-01,3.864382426e-04,5.492543606e-05,5.243738640e-01,266.443902,272.442654,272.442654,-1,-1,-1.000e+00,2.749061310e-01,1.755600999e-03,2.490213330e-01,8.623693,1.640192010e-04,2.398419198e-05,4.794756,2.154544003e-04,5.067466609e-05,7.300218,1.318151674e-05,1.581519700e-06,2.898302046e-05,6.843497870e-01,1.454297771e+00,5.946509773e-04,8.363122994e-03,1.984457929e+00,4.509389983e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_naive(blk128),double,global,global,16384,16384,8,2,1,2,20,3.411000000e-07,3.849072205e-07,1.505709680e-02,3.922274156e-04,8.097441500e-04,3.440840859e-04,1.539362115e-02,1.538719100e-02,1.493216100e-02,4.004566038e-04,2.601445104e+00,1.488992537e-02,1.487888812e-02,1.443404518e-02,3.802883730e-04,2.553997845e+00,1.449378238e-02,1.453598404e-02,1.410982418e-02,2.102215324e-04,1.450425617e+00,5.633144228e-04,2.938135079e-04,4.936943310e-01,288.447873,296.331709,296.331709,-1,-1,-1.000e+00,2.457100080e-01,1.473921002e-03,2.475801220e-01,8.673894,2.068303995e-04,2.460124050e-06,5.069738,3.456128016e-04,2.927728208e-04,6.067923,1.385682502e-05,3.151992529e-06,3.202998778e-05,7.163269960e-01,1.503789478e+00,7.412420237e-04,7.241831016e-03,2.003542397e+00,3.321150143e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_naive(blk128),double,global,global,16384,16384,20,2,1,2,20,2.866000000e-07,1.218322402e-07,3.634619880e-02,1.189610090e-03,2.413389700e-03,1.150070579e-03,3.706092190e-02,3.686337750e-02,3.656356700e-02,1.202358124e-03,3.244274730e+00,3.609927083e-02,3.592165286e-02,3.563047424e-02,1.140079674e-03,3.158179231e+00,3.515491982e-02,3.522337532e-02,3.492956924e-02,1.856341249e-04,5.280459347e-01,1.191278985e-03,1.089547897e-03,4.936166030e-01,297.441416,305.431453,305.431453,-1,-1,-1.000e+00,2.441862430e-01,1.776869001e-03,2.489886950e-01,8.624824,4.519087985e-04,5.572377476e-06,5.800816,7.252239987e-04,1.088094262e-03,7.229325,1.414618770e-05,2.661402660e-06,3.582198406e-05,7.150630610e-01,1.487238204e+00,1.814709016e-03,9.119597991e-03,1.988927024e+00,4.430350091e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_naive(blk128),double,global,global,16384,16384,32,2,1,2,20,2.924000000e-07,7.825558667e-08,5.697955770e-02,2.889799712e-04,1.355631600e-03,1.709989384e-04,5.816787050e-02,5.803012250e-02,5.792101600e-02,2.909405359e-04,5.001739506e-01,5.667823113e-02,5.651188814e-02,5.646005312e-02,2.925765624e-04,5.162062341e-01,5.548991833e-02,5.531161499e-02,5.528822327e-02,2.918717916e-04,5.259906672e-01,1.489639373e-03,2.383925223e-05,4.853796100e-01,303.112303,309.603433,309.603433,-1,-1,-1.000e+00,2.390543550e-01,1.782044012e-03,2.458878180e-01,8.733591,6.412992001e-04,1.375609322e-05,6.540323,8.511312008e-04,3.147734388e-05,9.855834,1.449698825e-05,1.001057661e-06,3.103900235e-05,6.988381280e-01,1.454260537e+00,2.093261981e-03,1.321960302e-02,1.948223567e+00,2.922080166e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_naive(blk128),double,global,global,16384,16384,3,2,2,1,20,3.897990000e-05,3.466698868e-06,9.631973750e-03,4.431335417e-05,2.043960000e-05,7.272099096e-07,9.690716700e-03,9.693888500e-03,9.596864000e-03,4.438936652e-05,4.580607183e-01,9.482182930e-03,9.482818117e-03,9.383744719e-03,4.637019329e-05,4.890244539e-01,9.423439980e-03,9.421343803e-03,9.320351601e-03,4.698539661e-05,4.986013251e-01,2.191900461e-04,1.319493361e-05,4.794688750e-01,169.856746,170.915583,170.915583,-1,-1,-1.000e+00,2.370233640e-01,1.729309006e-03,2.420648350e-01,8.871523,1.566623993e-04,1.179446674e-05,5.019915,5.218400024e-05,2.398683053e-06,7.535183,1.140604664e-05,4.300477927e-07,3.998499596e-05,6.921524800e-01,1.404303123e+00,3.124400100e-04,2.200760064e-04,1.884307694e+00,1.923149975e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_naive(blk128),double,global,global,16384,16384,6,2,2,1,20,1.001743000e-04,1.252192499e-05,1.205568230e-02,4.030568208e-05,6.103070000e-05,1.360268095e-05,1.221428185e-02,1.220608200e-02,1.212267300e-02,4.380555118e-05,3.586420529e-01,1.178312271e-02,1.178644624e-02,1.169969716e-02,4.139588555e-05,3.513150679e-01,1.162452316e-02,1.160556793e-02,1.156095982e-02,4.445327684e-05,3.824094650e-01,4.749249409e-04,1.966902602e-04,4.913313870e-01,273.376214,277.106031,277.106031,-1,-1,-1.000e+00,2.349679310e-01,1.592686021e-03,2.559336720e-01,8.390782,3.038575992e-04,4.628645388e-06,5.176319,1.664832037e-04,2.122587200e-04,4.723792,1.510824630e-05,1.969392378e-06,3.096598084e-05,6.864400160e-01,1.395683556e+00,5.867580185e-04,4.415459989e-04,1.888065140e+00,2.271000121e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_naive(blk128),double,global,global,16384,16384,8,2,2,1,20,1.501501500e-04,2.235290313e-05,1.459886315e-02,6.027403720e-05,8.941745000e-05,4.142623276e-05,1.482865125e-02,1.484146700e-02,1.472982000e-02,8.377779107e-05,5.649724284e-01,1.426160878e-02,1.425020157e-02,1.413985734e-02,7.821981772e-05,5.484641946e-01,1.403182068e-02,1.399995184e-02,1.383606434e-02,7.047907323e-05,5.022803159e-01,5.685789653e-04,4.201626633e-05,4.964111570e-01,301.155877,306.087670,306.087670,-1,-1,-1.000e+00,2.439446430e-01,1.470215007e-03,2.529669270e-01,8.489187,4.081967980e-04,3.378679000e-05,5.137600,1.561920010e-04,3.264211692e-05,6.713378,1.339363060e-05,1.159231813e-06,3.003099118e-05,7.282128290e-01,1.450310614e+00,7.216439990e-04,6.408550253e-04,1.947822249e+00,2.837739885e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_naive(blk128),double,global,global,16384,16384,20,2,2,1,20,4.889696500e-04,4.660445786e-05,3.637191805e-02,2.016198058e-05,2.639167500e-04,1.051893008e-05,3.711911190e-02,3.712119500e-02,3.702475700e-02,5.586324761e-05,1.504972634e-01,3.598189310e-02,3.598991352e-02,3.585980438e-02,5.331856249e-05,1.481816489e-01,3.523469925e-02,3.523307228e-02,3.521734238e-02,1.192727784e-05,3.385094267e-02,1.137218801e-03,1.811031422e-05,4.887770210e-01,298.411710,304.739886,304.739886,-1,-1,-1.000e+00,2.389544800e-01,1.831898990e-03,2.493771490e-01,8.611389,7.365487993e-04,9.924231176e-06,7.118171,3.938496009e-04,1.616534810e-05,6.655942,1.640586720e-05,1.452362050e-06,3.245598054e-05,7.175504130e-01,1.435568622e+00,1.121035020e-03,8.929750184e-04,1.926377531e+00,2.060679835e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
cuda_naive(blk128),double,global,global,16384,16384,32,2,2,1,20,7.649544000e-04,9.850776460e-05,5.724321735e-02,3.514348961e-04,4.462557000e-04,1.984173634e-05,5.843164825e-02,5.833888900e-02,5.796298400e-02,3.936793488e-04,6.737433575e-01,5.675823872e-02,5.664817209e-02,5.629064087e-02,3.876325175e-04,6.829537461e-01,5.556980782e-02,5.539988708e-02,5.525983810e-02,3.497333853e-04,6.293586374e-01,1.673409534e-03,2.883370241e-05,4.970522260e-01,302.685030,309.158334,309.158334,-1,-1,-1.000e+00,2.465104560e-01,1.769356022e-03,2.501167180e-01,8.585926,1.092244804e-03,1.787845073e-05,7.680154,5.688224018e-04,1.513490333e-05,7.373662,1.781234339e-05,1.583843496e-06,3.707999713e-05,7.227318730e-01,1.436093239e+00,1.688506018e-03,1.190570008e-03,1.936053842e+00,2.000289969e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
