kernel,scalar,a_mode,x_mode,M,N,k,P,pr,pc,reps,t_bcast_mean_s,t_bcast_std_s,t_local_mean_s,t_local_std_s,t_reduce_mean_s,t_reduce_std_s,t_total_mean_s,t_total_median_s,t_total_min_s,t_total_std_s,t_total_cv_pct,t_official_mean_s,t_official_median_s,t_official_min_s,t_official_std_s,t_official_cv_pct,t_kernel_mean_s,t_kernel_median_s,t_kernel_min_s,t_kernel_std_s,t_kernel_cv_pct,t_transfer_runtime_overhead_mean_s,t_transfer_runtime_overhead_std_s,t_setup_s,gflops,gflops_compute,gflops_kernel,blocks_per_sm,x_rows_per_tile,rel_err,t_setup_device_init_s,t_setup_device_alloc_s,t_setup_h2d_A_s,bw_h2d_A_gbs,t_h2d_X_mean_s,t_h2d_X_std_s,bw_h2d_X_gbs,t_d2h_Y_mean_s,t_d2h_Y_std_s,bw_d2h_Y_gbs,t_launch_overhead_mean_s,t_launch_overhead_std_s,t_prep_alloc_buffers_s,t_prep_gen_A_s,t_prep_distrib_A_s,t_prep_gen_X_s,t_prep_distrib_X_s,t_prep_total_s,t_io_csv_raw_s,x_layout,t_prep_convert_X_s,group_timing,t_local_group_mean_s,t_local_group_std_s,gflops_local_group
scheme_a,double,local,local,16384,16384,3,1,1,1,20,6.387499999e-07,5.815117210e-07,3.673839863e-01,3.627768281e-03,7.941495000e-05,5.713252154e-05,3.674640399e-01,3.670601960e-01,3.621839770e-01,3.631333573e-03,9.882146764e-01,3.674640399e-01,3.670601960e-01,3.621839770e-01,3.631333573e-03,9.882146764e-01,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,1.895998139e-06,4.383049,4.384004,-1.000000,-1,-1,-1.000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000,-1.000000000e+00,0.000000000e+00,-1.000000,-1.000000000e+00,0.000000000e+00,-1.000000,-1.000000000e+00,0.000000000e+00,2.516599488e-05,6.709151220e-01,0.000000000e+00,3.081329924e-04,0.000000000e+00,6.712503170e-01,1.664390002e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
scheme_a,double,local,local,16384,16384,6,1,1,1,20,4.253000000e-07,3.471426370e-07,3.934821886e-01,5.248306296e-03,1.711367000e-04,1.242152132e-04,3.936537506e-01,3.935089205e-01,3.876524730e-01,5.261035290e-03,1.336462636e+00,3.936537506e-01,3.935089205e-01,3.876524730e-01,5.261035290e-03,1.336462636e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,2.058004611e-06,8.182890,8.186458,-1.000000,-1,-1,-1.000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000,-1.000000000e+00,0.000000000e+00,-1.000000,-1.000000000e+00,0.000000000e+00,-1.000000,-1.000000000e+00,0.000000000e+00,2.495299850e-05,6.807370520e-01,0.000000000e+00,5.768470000e-04,0.000000000e+00,6.813409100e-01,1.633499924e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
scheme_a,double,local,local,16384,16384,8,1,1,1,20,4.756500001e-07,3.766424071e-07,5.844658223e-01,3.291534387e-03,2.620637500e-04,1.722659110e-04,5.847283617e-01,5.854815955e-01,5.786564050e-01,3.289515322e-03,5.625715354e-01,5.847283617e-01,5.854815955e-01,5.786564050e-01,3.289515322e-03,5.625715354e-01,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,2.173008397e-06,7.345235,7.348535,-1.000000,-1,-1,-1.000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000,-1.000000000e+00,0.000000000e+00,-1.000000,-1.000000000e+00,0.000000000e+00,-1.000000,-1.000000000e+00,0.000000000e+00,2.636299178e-05,6.706141710e-01,0.000000000e+00,6.717169890e-04,0.000000000e+00,6.713144240e-01,1.811550028e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
scheme_a,double,local,local,16384,16384,20,1,1,1,20,5.515499995e-07,4.331741453e-07,2.176890754e+00,6.811830284e-03,6.497489500e-04,1.741839193e-04,2.177541054e+00,2.178781079e+00,2.167532502e+00,6.842078772e-03,3.142112411e-01,2.177541054e+00,2.178781079e+00,2.167532502e+00,6.842078772e-03,3.142112411e-01,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,1.482010703e-06,4.930983,4.932456,-1.000000,-1,-1,-1.000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000,-1.000000000e+00,0.000000000e+00,-1.000000,-1.000000000e+00,0.000000000e+00,-1.000000,-1.000000000e+00,0.000000000e+00,2.817600034e-05,6.770826110e-01,0.000000000e+00,1.067498000e-03,0.000000000e+00,6.781797670e-01,1.979599911e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
scheme_a,double,local,local,16384,16384,32,1,1,1,20,8.897500004e-07,8.008309417e-07,3.357361504e+00,1.028267914e-02,1.034702050e-03,2.925098276e-04,3.358397095e+00,3.357258194e+00,3.343738369e+00,1.024290200e-02,3.049937726e-01,3.358397095e+00,3.357258194e+00,3.343738369e+00,1.024290200e-02,3.049937726e-01,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,1.948996214e-06,5.115497,5.117075,-1.000000,-1,-1,-1.000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000,-1.000000000e+00,0.000000000e+00,-1.000000,-1.000000000e+00,0.000000000e+00,-1.000000,-1.000000000e+00,0.000000000e+00,2.575299004e-05,6.711106890e-01,0.000000000e+00,1.321208998e-03,0.000000000e+00,6.724596000e-01,1.702760055e-04,row,0.000000000e+00,0,-1.000000000e+00,0.000000000e+00,-1.000000
